millis,aX,aY,aZ,gX,gY,gZ
117315,-0.351,0.370,-0.963,96.252,58.960,195.679
117324,-0.164,0.710,-1.043,96.619,40.344,190.491
117333,0.018,0.930,-1.093,94.238,20.325,179.871
117341,0.105,1.071,-1.153,86.975,3.235,162.964
117350,0.212,1.146,-1.219,81.482,-7.812,144.836
117359,0.253,1.154,-1.203,69.519,-22.644,128.479
117368,0.284,1.094,-1.141,56.824,-39.917,110.535
117377,0.280,0.973,-1.048,52.063,-57.617,92.896
117385,0.241,0.896,-0.959,52.979,-74.646,79.895
117394,0.201,0.858,-0.867,58.472,-89.966,68.542
117403,0.148,0.789,-0.815,66.711,-104.126,55.969
117412,0.109,0.740,-0.778,68.542,-117.859,46.570
117420,0.077,0.741,-0.715,61.157,-129.700,41.382
117429,0.053,0.763,-0.641,49.561,-140.320,37.476
117438,0.039,0.799,-0.597,39.490,-150.269,33.508
117447,0.031,0.878,-0.533,30.457,-160.339,29.053
117456,0.019,0.948,-0.442,21.484,-170.227,23.437
117465,-0.018,0.990,-0.352,13.794,-179.810,17.029
117473,-0.064,1.031,-0.232,8.057,-189.941,9.644
117482,-0.121,1.057,-0.088,4.639,-200.745,1.221
117491,-0.181,1.078,0.050,4.089,-210.754,-6.897
117499,-0.214,1.103,0.238,4.150,-221.985,-15.381
117508,-0.240,1.109,0.413,2.869,-233.826,-23.621
117517,-0.329,1.076,0.709,-2.502,-247.498,-28.931
117526,-0.505,1.003,1.125,-13.123,-262.878,-31.677
117534,-0.558,0.828,1.386,-27.527,-262.207,-43.457
117543,-0.568,0.483,1.674,-4.822,-251.648,-58.228
117552,-0.657,0.253,1.856,32.776,-240.784,-61.584
117561,-0.785,0.178,2.153,53.162,-226.013,-56.519
117570,-0.839,0.275,2.470,74.951,-211.792,-39.551
117578,-0.627,0.225,2.578,100.098,-199.402,-41.931
117587,-0.501,0.230,2.526,128.601,-194.580,-47.180
117596,-0.407,0.060,2.658,150.757,-185.913,-54.626
117605,-0.748,0.195,2.567,142.212,-148.315,-59.204
117613,-0.627,-0.197,2.172,112.915,-68.909,-75.806
117622,-0.854,-0.486,2.273,74.097,-76.416,-106.934
117631,-0.907,-0.716,2.220,31.494,-47.302,-112.915
117640,-0.870,-1.008,1.987,7.019,11.658,-115.173
117649,-0.874,-1.200,1.739,-10.986,50.659,-108.459
117657,-0.863,-1.395,1.571,-20.691,64.880,-106.079
117666,-0.861,-1.595,1.444,-24.536,69.458,-103.027
117675,-0.818,-1.695,1.411,-30.396,67.139,-99.609
117684,-0.766,-1.790,1.434,-26.550,55.969,-96.008
117692,-0.738,-1.881,1.443,-14.832,45.471,-89.050
117701,-0.684,-1.941,1.496,-7.874,38.940,-80.139
117710,-0.594,-1.907,1.521,-8.850,39.856,-69.458
117718,-0.478,-1.809,1.877,-15.503,46.265,-57.251
117727,-0.544,-1.918,1.484,-15.503,39.551,-49.927
117736,-0.439,-1.928,1.390,-16.479,70.984,-46.326
117745,-0.395,-1.887,1.260,-16.418,79.895,-34.973
117754,-0.338,-1.753,1.209,-18.250,82.214,-22.156
117763,-0.295,-1.629,1.107,-11.475,81.848,-11.658
117772,-0.241,-1.491,0.974,-9.216,82.275,-0.793
117780,-0.227,-1.308,0.929,-19.958,77.820,10.742
117789,-0.158,-1.112,0.933,-35.645,74.402,19.836
117798,-0.104,-0.987,0.906,-53.955,73.669,23.560
117806,-0.064,-0.869,0.935,-77.454,77.881,25.391
117815,-0.040,-0.763,0.951,-99.792,82.520,28.015
117824,-0.036,-0.693,0.939,-114.075,88.745,28.931
117832,-0.078,-0.554,1.027,-117.310,94.849,30.151
117841,-0.062,-0.578,0.951,-99.854,109.253,26.489
117850,-0.085,-0.471,0.796,-89.722,108.398,20.874
117859,-0.109,-0.399,0.755,-88.318,101.318,23.804
117868,-0.113,-0.365,0.725,-95.642,96.802,23.193
117877,-0.123,-0.350,0.723,-101.746,92.957,23.132
117885,-0.104,-0.286,0.715,-102.905,88.501,24.292
117894,-0.128,-0.244,0.695,-95.703,82.581,24.292
117903,-0.088,-0.238,0.656,-86.914,80.017,25.330
117912,-0.130,-0.229,0.624,-77.332,82.458,23.621
117920,-0.135,-0.207,0.621,-69.092,75.684,24.719
117929,-0.173,-0.186,0.609,-59.021,63.171,24.597
117938,-0.197,-0.168,0.597,-46.509,54.626,22.217
117947,-0.253,-0.117,0.672,-42.419,44.312,15.564
117955,-0.015,-0.100,0.645,-56.641,23.315,6.348
117964,0.001,-0.120,0.681,-56.030,16.663,16.968
117973,-0.028,-0.102,0.671,-54.932,6.348,29.541
117982,-0.048,-0.071,0.673,-53.711,-4.333,33.203
117991,-0.014,-0.093,0.763,-41.077,-8.728,32.104
118000,0.005,-0.071,0.852,-29.785,-18.127,30.518
118008,0.028,-0.015,0.934,-16.663,-25.452,29.297
118017,0.053,0.048,0.977,1.465,-24.353,25.146
118026,0.090,0.046,0.982,22.217,-15.808,15.503
118034,0.116,0.005,1.010,36.011,-5.066,6.592
118043,0.133,-0.049,0.995,39.978,1.160,2.319
118052,0.135,-0.114,0.968,39.612,5.798,-0.061
118060,0.140,-0.156,0.973,37.476,9.766,-1.831
118069,0.209,-0.215,1.133,33.936,10.681,-2.075
118078,0.152,-0.184,1.058,31.799,5.310,-3.113
119411,-0.141,-1.325,1.428,-177.124,-89.539,69.580
119420,-0.192,-1.190,1.599,-166.016,-90.820,85.754
119429,-0.216,-1.008,1.765,-158.752,-90.027,102.722
119438,-0.249,-0.680,2.106,-152.100,-85.693,113.953
119446,-0.198,-0.498,2.120,-155.518,-67.017,119.141
119455,-0.297,-0.503,2.063,-154.114,-69.946,132.507
119464,-0.313,-0.310,2.073,-133.423,-46.509,124.023
119472,-0.325,-0.180,2.058,-116.882,-18.616,123.169
119481,-0.355,0.002,2.009,-115.601,-0.671,125.916
119490,-0.358,0.124,1.957,-120.972,9.216,131.042
119499,-0.357,0.355,1.882,-126.648,17.456,131.958
119508,-0.392,0.640,1.796,-122.620,33.508,130.371
119517,-0.495,0.880,1.690,-111.206,57.434,125.610
119525,-0.603,1.061,1.573,-100.708,74.524,116.089
119534,-0.680,1.202,1.544,-96.436,82.520,106.384
119543,-0.757,1.306,1.594,-93.323,86.609,99.304
119551,-0.858,1.402,1.687,-83.008,93.140,93.933
119560,-0.933,1.464,1.850,-61.035,104.980,91.492
119569,-0.959,1.507,2.011,-33.325,116.333,90.881
119578,-1.000,1.519,2.177,-0.610,129.395,90.881
119587,-1.017,1.527,2.238,40.771,146.179,90.271
119596,-1.024,1.575,2.181,86.853,163.391,87.402
119604,-1.014,1.713,2.034,131.714,181.030,81.360
119613,-0.992,1.823,1.888,171.692,200.623,69.519
119622,-0.921,1.919,1.716,192.078,215.942,50.598
119630,-0.843,1.893,1.549,190.857,229.980,27.344
119639,-0.731,1.804,1.420,171.204,247.498,5.859
119648,-0.643,1.699,1.202,140.564,265.320,-7.751
119657,-0.553,1.607,1.000,108.093,286.560,-17.761
119665,-0.484,1.549,0.780,78.064,306.458,-27.893
119674,-0.390,1.472,0.539,61.096,322.876,-40.466
119683,-0.300,1.437,0.228,58.228,334.900,-53.833
119692,-0.244,1.463,-0.174,60.425,341.675,-66.040
119701,-0.247,1.567,-0.534,53.040,337.524,-76.904
119709,-0.259,1.620,-0.856,40.039,324.768,-88.623
119718,-0.272,1.569,-1.173,26.367,305.054,-100.647
119727,-0.291,1.474,-1.367,8.301,274.170,-112.976
119735,-0.316,1.381,-1.408,-6.348,233.032,-125.977
119744,-0.340,1.253,-1.386,-9.888,186.890,-138.184
119753,-0.382,1.092,-1.342,-7.751,140.564,-148.743
119762,-0.454,0.911,-1.313,-5.981,97.534,-156.738
119771,-0.531,0.768,-1.262,-8.606,59.753,-160.339
119780,-0.569,0.647,-1.157,-16.357,28.625,-159.729
119788,-0.578,0.517,-1.068,-26.489,7.019,-159.851
119797,-0.595,0.418,-1.029,-34.546,-2.686,-160.156
119806,-0.609,0.353,-1.027,-39.612,-4.639,-158.386
119815,-0.646,0.288,-1.081,-45.166,-2.869,-156.006
119823,-0.671,0.213,-1.145,-52.856,-1.465,-152.466
119832,-0.694,0.170,-1.206,-58.899,-3.601,-149.231
119841,-0.708,0.121,-1.307,-57.922,-12.390,-148.987
119849,-0.719,0.064,-1.437,-56.091,-27.954,-151.001
119858,-0.728,-0.017,-1.548,-57.861,-51.086,-153.748
119867,-0.731,-0.062,-1.542,-53.040,-81.970,-157.532
119876,-0.731,-0.186,-1.554,-45.593,-116.577,-164.978
119885,-0.765,-0.449,-1.520,-38.513,-153.381,-178.162
119894,-0.794,-0.960,-1.437,-34.180,-193.665,-195.984
119903,-0.819,-1.691,-1.277,-37.231,-236.267,-210.693
119911,-0.916,-2.739,-1.025,-46.509,-268.616,-216.064
119920,-1.080,-3.970,-0.641,-70.679,-283.630,-201.721
119928,-1.231,-4.000,-0.081,-112.427,-286.560,-162.109
119937,-1.384,-4.000,0.686,-156.189,-284.607,-91.370
119946,-1.490,-4.000,1.536,-186.035,-283.997,-7.507
119955,-1.475,-4.000,2.243,-186.707,-283.508,67.261
119964,-1.407,-3.103,2.799,-161.804,-278.442,129.333
119973,-1.227,-1.885,3.290,-128.418,-266.602,171.204
119981,-1.014,-0.820,3.658,-93.018,-253.174,191.650
119990,-0.830,-0.082,3.839,-56.519,-233.704,188.721
119999,-0.651,0.222,3.841,-26.306,-210.815,167.603
120007,0.038,0.365,4.000,5.188,-123.230,137.817
120016,-0.031,0.388,3.979,10.132,-99.670,109.985
120025,-0.284,0.310,3.246,29.297,-112.732,80.688
120034,-0.099,0.243,2.699,63.171,-51.208,70.740
120043,-0.149,0.418,2.146,54.871,-10.620,82.275
120051,-0.119,0.630,1.867,27.161,-1.282,93.140
120060,-0.054,0.766,1.762,12.817,-0.977,95.032
120069,0.003,0.772,1.688,18.433,-2.502,87.036
120077,0.027,0.751,1.592,35.095,-5.310,74.280
120086,0.009,0.705,1.460,54.016,-6.592,63.721
120095,0.022,0.711,1.355,65.002,-5.249,54.138
120104,-0.001,0.653,1.270,69.702,-2.930,45.044
120113,-0.047,0.558,1.191,70.679,0.916,35.095
120122,-0.087,0.456,1.140,66.833,5.249,26.062
120131,-0.129,0.350,1.089,62.744,9.155,19.958
120139,-0.172,0.277,1.029,59.326,10.864,16.479
120148,-0.212,0.224,1.025,54.443,10.315,14.648
120156,-0.184,0.143,1.042,50.415,13.489,15.320
120165,-0.180,0.115,1.044,44.861,13.062,11.719
120174,-0.171,0.084,1.038,40.833,11.230,11.536
120183,-0.145,0.096,1.030,35.767,13.733,12.207
120192,-0.107,0.127,1.044,26.428,15.808,13.794
120201,-0.063,0.114,1.050,20.996,21.362,12.573
120209,-0.046,0.082,1.029,20.447,26.611,8.484
120218,-0.028,0.037,1.011,23.254,27.893,4.150
120227,-0.014,-0.016,1.005,28.381,27.405,-0.549
120235,0.020,-0.098,1.001,34.546,27.344,-3.906
120244,0.013,-0.170,0.984,40.161,29.297,-4.883
120253,0.029,-0.214,0.963,44.373,32.227,-4.639
120262,0.044,-0.263,0.930,49.072,34.729,-5.127
120271,0.061,-0.314,0.902,51.819,35.217,-6.042
120280,0.077,-0.352,0.885,51.208,34.180,-5.920
120288,0.095,-0.379,0.868,48.767,32.593,-5.432
120297,0.103,-0.422,0.865,44.983,31.189,-5.371
120305,0.100,-0.466,0.873,40.527,30.945,-4.211
120314,0.110,-0.492,0.881,36.621,32.349,-2.991
120323,0.109,-0.513,0.865,32.959,33.325,-3.113
120332,0.105,-0.528,0.857,27.832,32.043,-2.441
120341,0.106,-0.521,0.856,21.973,29.541,0.122
120350,0.116,-0.511,0.878,16.907,26.917,3.540
120359,0.126,-0.520,0.891,13.916,24.902,5.920
120367,0.139,-0.521,0.894,12.878,23.315,7.568
120376,0.147,-0.484,0.889,12.268,22.278,10.010
120385,0.163,-0.459,0.893,11.597,20.508,11.719
120393,0.180,-0.454,0.891,9.521,18.005,12.146
120402,0.196,-0.451,0.885,5.798,15.808,13.245
120411,0.202,-0.422,0.896,2.869,14.160,14.709
120420,0.205,-0.401,0.909,2.441,12.207,13.489
120429,0.203,-0.402,0.917,2.869,9.521,9.521
120437,0.202,-0.412,0.916,3.296,6.531,7.019
120446,0.198,-0.414,0.901,2.869,4.456,6.836
122165,0.296,-0.325,1.929,-21.179,-74.768,-23.560
122174,0.119,-0.254,2.073,-30.701,-76.904,-23.926
122183,-0.110,-0.173,2.268,-45.044,-76.904,-25.757
122191,-0.333,-0.074,2.476,-58.044,-74.829,-28.992
122200,-0.567,-0.048,2.695,-60.242,-70.190,-34.424
122208,-0.771,0.014,2.949,-57.922,-59.448,-37.842
122217,-0.952,0.152,3.100,-51.208,-39.001,-40.344
122226,-1.123,0.276,3.053,-36.133,-10.132,-47.302
122235,-1.321,0.341,2.891,-23.499,20.752,-59.387
122244,-1.531,0.323,2.672,-18.127,51.514,-71.960
122253,-1.720,0.210,2.438,-12.756,79.773,-80.627
122261,-1.924,0.061,2.177,-2.502,101.501,-84.656
122270,-2.087,-0.099,1.958,13.367,116.699,-83.496
122279,-2.135,-0.261,1.665,35.034,129.456,-78.125
122288,-2.240,-0.382,1.465,49.316,140.320,-67.383
122297,-2.282,-0.479,1.286,53.894,143.311,-53.406
122305,-2.261,-0.561,1.148,56.885,149.658,-37.842
122314,-2.191,-0.618,1.026,58.044,155.640,-22.461
122323,-2.078,-0.630,0.832,59.875,165.588,-6.897
122331,-1.974,-0.533,0.602,56.641,176.208,9.033
122340,-1.859,-0.416,0.352,48.584,184.021,23.865
122349,-1.724,-0.286,0.118,37.048,188.232,36.133
122358,-1.572,-0.144,-0.048,20.508,188.477,46.631
122367,-1.403,-0.008,-0.194,6.592,186.584,53.772
122376,-1.224,0.062,-0.356,-0.244,184.387,56.152
122384,-1.050,0.098,-0.565,-2.991,183.289,56.335
122393,-0.904,0.117,-0.820,-5.432,181.213,56.519
122401,-0.778,0.132,-1.062,-8.484,174.866,56.580
122410,-0.655,0.128,-1.278,-11.292,163.940,55.969
122419,-0.531,0.089,-1.426,-12.207,148.987,54.932
122428,-0.426,0.058,-1.474,-13.489,130.188,55.237
122437,-0.322,0.076,-1.438,-17.395,110.474,56.458
122445,-0.214,0.108,-1.359,-22.400,91.492,56.152
122454,-0.119,0.110,-1.233,-28.625,73.547,53.894
122463,-0.037,0.058,-1.088,-35.583,59.326,51.208
122472,0.013,-0.006,-0.945,-39.917,49.438,49.377
122480,0.015,-0.051,-0.865,-39.673,41.931,49.438
122489,0.054,-0.051,-0.825,-36.560,34.119,50.781
122498,0.039,-0.038,-0.826,-34.485,24.780,52.307
122507,0.079,-0.013,-0.773,-36.377,18.250,54.626
122516,0.130,0.006,-0.709,-43.335,12.085,59.814
122524,0.167,0.025,-0.670,-47.852,6.287,63.049
122533,0.201,0.002,-0.625,-52.246,-0.549,64.941
122542,0.293,0.017,-0.539,-56.396,-9.949,68.115
122551,0.391,0.044,-0.455,-52.490,-21.545,72.754
122560,0.521,0.147,-0.373,-42.969,-34.851,77.209
122568,0.708,0.287,-0.322,-29.602,-50.110,80.505
122577,0.940,0.385,-0.288,-13.855,-67.322,78.613
122586,1.170,0.433,-0.207,-0.061,-85.815,72.632
122594,1.382,0.460,-0.110,11.902,-103.699,65.552
122603,1.626,0.531,-0.039,25.391,-120.300,58.228
122612,1.894,0.602,0.007,42.847,-138.000,50.415
122621,2.149,0.682,-0.007,62.012,-155.273,41.382
122630,2.361,0.824,0.008,75.134,-173.096,31.799
122639,2.460,0.920,0.106,83.130,-194.580,19.897
122647,2.436,0.882,0.354,87.463,-217.896,4.944
122656,2.276,0.827,0.816,84.106,-239.380,-9.094
122665,2.068,0.720,1.524,80.139,-251.526,-22.400
122673,1.810,0.590,1.929,77.454,-244.080,-33.691
122682,1.282,0.438,2.596,63.416,-216.187,-40.710
122691,0.875,0.304,3.140,63.354,-183.472,-49.805
122700,0.368,0.345,3.136,81.665,-128.906,-57.495
122709,-0.238,0.434,2.946,76.477,-79.102,-69.580
122718,-0.920,0.311,2.766,40.222,-39.917,-81.604
122726,-1.343,0.061,2.936,-10.620,-23.254,-85.876
122735,-1.437,-0.087,3.360,-30.396,-25.757,-83.984
122744,-1.281,-0.216,3.454,7.080,-18.311,-82.764
122752,-1.156,-0.490,3.214,57.251,7.507,-85.022
122761,-0.962,-0.686,2.641,71.655,40.833,-81.848
122770,-0.959,-0.784,2.289,56.091,63.416,-71.777
122779,-0.774,-0.806,1.969,37.964,73.669,-60.303
122788,-0.618,-0.695,1.751,31.921,72.327,-48.645
122796,-0.501,-0.593,1.542,32.043,68.298,-37.964
122805,-0.420,-0.448,1.353,25.818,67.139,-30.029
122813,-0.387,-0.310,1.206,13.000,67.627,-23.499
122822,-0.415,-0.214,1.101,0.549,66.956,-18.799
122831,-0.426,-0.152,1.009,-7.202,63.293,-15.564
122840,-0.437,-0.104,0.904,-9.399,57.373,-12.634
122849,-0.482,-0.055,0.828,-7.446,48.279,-10.010
122858,-0.487,0.008,0.807,-3.296,35.950,-6.714
122866,-0.459,0.091,0.793,1.160,23.621,-5.310
122875,-0.437,0.113,0.779,4.272,13.367,-7.019
122884,-0.413,0.088,0.752,5.066,6.775,-9.338
122893,-0.399,0.059,0.724,3.113,2.747,-9.766
122901,-0.395,0.027,0.675,3.662,-0.061,-9.583
122910,-0.386,0.004,0.621,6.470,-3.418,-8.911
122919,-0.380,-0.025,0.597,8.972,-8.545,-7.935
122928,-0.366,-0.049,0.608,9.949,-14.404,-6.226
122936,-0.348,-0.085,0.648,10.559,-19.775,-4.150
122945,-0.328,-0.102,0.714,11.230,-23.682,-1.465
122954,-0.306,-0.086,0.785,12.817,-25.452,1.770
122963,-0.268,-0.089,0.825,15.320,-25.085,4.211
122972,-0.238,-0.074,0.895,15.747,-22.766,6.165
122981,-0.199,-0.045,0.945,15.259,-19.897,7.507
122989,-0.173,-0.035,0.967,14.587,-16.479,6.714
122998,-0.158,-0.065,0.959,12.573,-13.062,4.944
123006,-0.148,-0.103,0.970,8.362,-10.742,3.296
123015,-0.178,-0.180,0.987,6.042,-10.376,1.587
123024,-0.142,-0.231,1.020,4.944,-9.644,1.465
123033,-0.135,-0.259,1.007,5.798,-8.362,3.174
123042,-0.124,-0.255,1.061,4.700,-9.399,4.456
123051,-0.104,-0.276,1.079,5.798,-8.362,5.371
123059,-0.095,-0.290,1.097,7.263,-7.141,6.531
123068,-0.081,-0.283,1.091,7.446,-5.371,8.484
123077,-0.071,-0.257,1.068,6.226,-2.869,10.742
123086,-0.059,-0.199,1.073,3.418,-1.221,12.695
123094,-0.039,-0.159,1.064,0.549,-0.793,13.672
123103,-0.021,-0.143,1.070,-1.709,-0.610,13.428
123112,-0.001,-0.139,1.078,-3.723,0.000,12.878
123121,0.008,-0.138,1.072,-4.150,0.793,12.390
123129,0.020,-0.119,1.046,-1.953,1.953,11.841
123138,0.029,-0.112,1.015,0.488,2.625,10.925
123147,0.035,-0.126,1.001,0.488,2.930,9.827
123156,0.033,-0.135,0.998,-0.488,3.235,9.338
123164,0.037,-0.124,0.974,-0.793,3.540,9.155
123173,0.037,-0.120,0.959,-1.160,3.662,8.484
123182,0.027,-0.147,0.936,-2.258,3.479,7.385
123191,0.020,-0.155,0.930,-3.723,3.235,7.019
123200,0.004,-0.150,0.920,-4.272,2.197,7.568
124190,0.328,0.526,1.778,46.631,6.714,-32.532
124199,0.291,0.494,1.773,33.752,24.475,-42.664
124208,0.253,0.456,1.727,27.100,38.818,-53.101
124217,0.220,0.357,1.662,26.672,48.035,-62.866
124226,0.160,0.247,1.630,26.367,51.270,-70.801
124235,0.099,0.169,1.646,30.151,49.744,-77.026
124243,0.028,0.118,1.679,40.100,46.143,-82.275
124252,-0.044,0.043,1.741,49.194,43.335,-88.196
124261,-0.123,-0.071,1.809,52.734,44.617,-93.750
124269,-0.240,-0.239,1.879,52.307,50.903,-98.328
124278,-0.361,-0.443,1.974,51.331,59.265,-100.891
124287,-0.472,-0.662,2.017,54.810,69.031,-101.746
124296,-0.581,-0.835,2.020,63.232,80.261,-100.525
124305,-0.704,-1.023,1.959,72.632,91.553,-98.511
124313,-0.816,-1.226,1.870,74.341,103.699,-94.055
124322,-0.942,-1.426,1.780,67.932,116.638,-86.304
124331,-1.069,-1.596,1.741,57.251,126.892,-75.134
124340,-1.169,-1.769,1.722,49.194,134.338,-61.829
124348,-1.249,-1.966,1.676,48.584,142.212,-48.340
124357,-1.320,-2.134,1.603,53.345,150.940,-31.921
124366,-1.360,-2.219,1.505,60.120,159.302,-11.658
124375,-1.380,-2.232,1.354,68.481,167.847,9.521
124384,-1.376,-2.179,1.173,76.050,176.270,31.189
124392,-1.367,-2.083,0.952,80.322,184.326,52.612
124401,-1.357,-1.974,0.712,80.566,191.406,73.425
124410,-1.336,-1.831,0.478,77.698,193.665,92.407
124418,-1.315,-1.660,0.240,73.425,190.430,109.985
124427,-1.256,-1.541,0.058,66.956,183.228,125.488
124436,-1.219,-1.391,-0.080,59.021,172.058,139.343
124445,-1.193,-1.280,-0.242,54.688,163.208,153.687
124454,-1.157,-1.174,-0.425,50.781,153.748,165.405
124462,-1.124,-1.059,-0.617,43.396,142.578,177.429
124471,-1.103,-0.933,-0.749,28.931,129.272,189.697
124480,-1.060,-0.761,-0.792,12.085,112.793,200.623
124488,-0.997,-0.592,-0.810,1.282,95.642,209.167
124497,-0.942,-0.451,-0.817,-6.042,79.590,214.905
124506,-0.883,-0.286,-0.812,-12.329,65.430,219.482
124515,-0.844,-0.146,-0.801,-18.372,53.284,224.060
124524,-0.793,-0.021,-0.786,-23.621,41.321,226.013
124533,-0.730,0.082,-0.781,-22.766,28.198,226.929
124542,-0.672,0.185,-0.786,-17.639,15.259,227.722
124550,-0.617,0.301,-0.798,-8.240,2.625,228.271
124559,-0.553,0.415,-0.842,5.676,-11.230,227.783
124567,-0.500,0.532,-0.895,19.653,-25.879,227.539
124576,-0.440,0.649,-0.939,28.137,-41.443,226.562
124585,-0.365,0.819,-0.947,32.471,-58.838,223.633
124594,-0.248,0.976,-0.910,35.095,-77.637,217.041
124603,-0.118,1.068,-0.862,35.950,-95.459,206.604
124612,-0.017,1.164,-0.808,31.555,-109.436,196.106
124621,0.075,1.228,-0.762,28.381,-119.690,184.753
124629,0.155,1.244,-0.753,28.748,-127.686,169.922
124638,0.200,1.295,-0.781,27.954,-135.010,155.151
124646,0.227,1.386,-0.822,26.611,-145.081,139.954
124655,0.269,1.452,-0.768,22.766,-161.621,123.840
124664,0.299,1.535,-0.605,15.808,-181.274,108.154
124673,0.344,1.639,-0.391,10.254,-200.439,92.407
124681,0.352,1.757,-0.156,7.996,-218.384,75.745
124690,0.330,1.842,0.024,7.751,-230.713,57.434
124699,0.295,1.981,0.315,3.662,-240.051,39.551
124708,0.234,2.097,0.710,-8.545,-251.831,23.376
124717,0.168,2.220,1.206,-19.836,-257.690,7.507
124726,0.128,2.442,1.824,-30.212,-258.179,-6.165
124734,0.146,2.541,2.308,-30.457,-251.953,-25.940
124743,0.090,2.452,2.625,-17.151,-234.863,-53.833
124752,0.045,2.319,2.602,-6.226,-205.872,-83.130
124761,0.109,2.225,2.815,-10.620,-168.091,-101.929
124769,-0.005,2.004,3.001,-16.907,-149.780,-124.146
124778,-0.162,1.551,3.188,-11.719,-130.798,-145.569
124787,-0.306,1.068,3.329,-10.864,-109.924,-157.654
124796,-0.416,0.724,3.479,-17.151,-90.027,-159.485
124804,-0.453,0.389,3.657,-12.817,-71.777,-158.508
124813,-0.502,0.044,3.656,10.132,-50.598,-159.119
124822,-0.549,-0.209,3.400,42.969,-26.489,-160.583
124831,-0.553,-0.450,2.962,69.031,-3.906,-164.001
124840,-0.481,-0.691,2.614,63.049,18.005,-165.771
124848,-0.460,-0.872,2.194,26.855,39.673,-162.476
124857,-0.487,-1.137,1.804,-12.817,60.181,-154.907
124866,-0.491,-1.360,1.425,-42.175,68.726,-144.226
124875,-0.478,-1.442,1.105,-51.758,65.063,-127.869
124883,-0.443,-1.439,0.935,-45.898,49.683,-109.253
124892,-0.419,-1.395,0.875,-31.067,29.541,-91.309
124901,-0.389,-1.312,0.836,-16.541,11.902,-75.134
124910,-0.338,-1.190,0.841,-9.521,-1.343,-60.730
124918,-0.294,-1.056,0.894,-8.179,-9.460,-48.279
124927,-0.264,-0.954,0.934,-6.653,-11.658,-38.879
124936,-0.246,-0.840,0.906,-4.761,-8.118,-31.250
124945,-0.216,-0.702,0.835,-5.798,-3.052,-24.658
124954,-0.196,-0.624,0.792,-9.949,0.488,-20.081
124962,-0.180,-0.563,0.760,-13.489,3.906,-16.479
124971,-0.158,-0.493,0.707,-12.939,5.554,-12.451
124980,-0.124,-0.418,0.678,-9.094,4.700,-9.583
124988,-0.097,-0.357,0.697,-4.944,1.343,-6.409
124997,-0.071,-0.282,0.702,1.343,-0.732,-4.211
125006,-0.055,-0.240,0.722,9.521,-2.563,-2.869
125015,-0.044,-0.224,0.726,15.564,-5.493,-0.854
125024,-0.025,-0.203,0.754,21.973,-7.080,0.427
125032,-0.019,-0.180,0.781,27.832,-6.775,1.343
125041,-0.022,-0.161,0.787,30.396,-7.385,1.892
125050,-0.014,-0.132,0.790,29.419,-7.202,3.174
125058,-0.005,-0.113,0.787,27.039,-7.263,4.150
125067,0.019,-0.088,0.793,25.452,-6.714,5.066
125076,0.027,-0.034,0.840,22.034,-8.911,6.653
125085,0.039,-0.008,0.937,18.860,-12.512,6.226
125094,0.040,0.011,1.006,16.785,-13.062,4.395
125103,0.037,0.004,1.022,16.357,-10.742,2.869
125111,0.027,-0.003,1.012,16.296,-7.019,1.770
125120,0.018,-0.016,0.991,16.296,-4.089,0.793
125129,0.010,-0.030,0.986,14.832,-2.014,0.854
125137,0.003,-0.025,0.988,13.794,-1.221,1.038
125146,0.006,-0.031,0.998,14.160,-2.014,0.183
125155,0.006,-0.045,1.013,13.916,-2.869,-0.916
125164,0.004,-0.058,1.015,14.526,-2.441,-1.160
125173,0.002,-0.059,1.003,15.686,-1.770,-0.916
125182,0.002,-0.062,1.004,15.747,-1.709,-0.366
125190,0.007,-0.072,1.021,14.771,-2.808,0.000
125199,0.012,-0.099,1.046,14.709,-4.028,-0.244
125208,0.016,-0.120,1.051,16.663,-3.784,0.183
125216,0.017,-0.130,1.042,18.250,-3.113,0.977
125225,0.015,-0.106,1.050,17.822,-2.625,2.197
126462,-0.437,0.632,1.667,-90.820,-57.068,138.916
126470,-0.517,0.719,1.846,-89.600,-57.922,146.912
126479,-0.564,0.831,2.102,-73.120,-55.664,151.855
126488,-0.588,0.856,2.267,-41.504,-48.218,152.344
126497,-0.639,0.867,2.352,-4.333,-34.546,150.452
126506,-0.681,0.898,2.390,24.170,-14.587,150.330
126514,-0.714,0.974,2.404,40.039,11.108,153.381
126523,-0.745,1.079,2.361,48.218,41.382,156.250
126532,-0.775,1.138,2.222,54.260,73.181,153.625
126541,-0.798,1.182,2.051,55.664,104.370,145.386
126549,-0.803,1.214,1.863,50.476,133.179,133.240
126558,-0.790,1.223,1.681,39.063,157.043,119.080
126567,-0.752,1.230,1.562,23.254,177.246,102.356
126576,-0.721,1.214,1.479,11.108,195.068,83.069
126585,-0.705,1.163,1.396,6.531,210.999,64.087
126593,-0.685,1.112,1.272,10.925,227.478,47.241
126602,-0.672,1.079,1.121,20.447,242.676,34.363
126611,-0.607,1.158,0.967,31.555,255.066,23.376
126620,-0.536,1.292,0.809,40.100,267.151,11.414
126628,-0.438,1.467,0.632,39.734,280.457,-1.587
126637,-0.367,1.624,0.468,24.048,295.898,-16.602
126646,-0.324,1.706,0.301,-10.620,313.110,-32.898
126655,-0.321,1.712,0.171,-57.251,332.153,-48.218
126664,-0.361,1.697,0.030,-101.013,350.159,-63.660
