aX,aY,aZ,gX,gY,gZ,millis
-0.67,-1.237,1.022,-27.161,32.837,-183.96,25075.0
-0.906,-1.386,0.96,-35.583,39.734,-161.621,25083.0
-1.141,-1.534,0.895,-45.471,39.124,-133.545,25092.0
-1.291,-1.641,0.974,-50.537,29.724,-98.45,25101.0
-1.48,-1.657,0.993,-39.49,10.254,-55.664,25110.0
-1.586,-1.591,1.042,-27.283,-3.662,-7.996,25119.0
-1.643,-1.491,1.098,-17.7,-13.123,37.537,25127.0
-1.614,-1.351,1.118,-9.216,-17.212,78.796,25136.0
-1.513,-1.121,1.084,-2.93,-15.076,112.976,25145.0
-1.32,-0.9,0.977,1.526,-8.118,137.512,25154.0
-1.073,-0.639,0.844,3.052,-1.587,153.87,25162.0
-0.826,-0.316,0.75,2.869,0.488,164.551,25171.0
-0.566,-0.027,0.694,7.996,-5.798,169.495,25180.0
-0.308,0.173,0.773,18.738,-23.56,171.875,25189.0
-0.051,0.343,0.91,30.518,-47.913,178.101,25198.0
0.222,0.512,1.08,45.349,-68.665,187.317,25206.0
0.516,0.691,1.222,62.805,-81.543,196.96,25215.0
0.827,0.911,1.342,79.407,-83.862,204.163,25224.0
1.15,1.219,1.393,91.675,-77.942,203.857,25233.0
1.482,1.533,1.384,97.29,-66.528,189.697,25242.0
1.747,1.731,1.299,95.154,-50.659,158.203,25250.0
1.958,1.817,1.225,79.59,-33.447,113.098,25259.0
2.075,1.804,1.228,53.04,-17.273,60.425,25268.0
2.016,1.661,1.241,26.917,-2.502,6.226,25277.0
1.946,1.499,1.272,7.69,12.085,-40.527,25285.0
1.76,1.283,1.106,-4.7,20.752,-78.491,25294.0
1.612,1.079,1.044,-13.977,35.339,-112.854,25303.0
1.345,0.87,0.883,-22.217,46.509,-143.555,25312.0
1.023,0.595,0.814,-29.48,54.688,-171.875,25321.0
0.652,0.267,0.742,-36.56,60.425,-193.054,25329.0
0.269,-0.099,0.686,-44.25,63.538,-205.2,25338.0
-0.145,-0.441,0.677,-54.871,65.796,-207.764,25347.0
-0.587,-0.747,0.647,-66.04,63.843,-201.416,25356.0
-0.925,-1.028,0.801,-75.562,60.669,-187.134,25364.0
-1.228,-1.25,0.968,-81.299,48.584,-162.292,25373.0
-1.51,-1.493,1.096,-77.454,33.142,-128.845,25382.0
-1.703,-1.624,1.304,-70.313,18.127,-87.524,25391.0
-1.806,-1.695,1.505,-56.885,7.263,-38.452,25399.0
-1.807,-1.714,1.565,-38.513,7.019,14.038,25408.0
-1.71,-1.62,1.486,-23.804,15.503,65.491,25417.0
-1.531,-1.469,1.284,-13.0,27.588,109.619,25426.0
-1.264,-1.256,1.021,-6.592,38.452,142.7,25435.0
-0.942,-0.993,0.786,-4.639,42.908,167.053,25443.0
-0.607,-0.637,0.668,-5.249,38.513,185.913,25452.0
-0.264,-0.224,0.669,1.404,22.461,201.904,25461.0
0.082,0.247,0.702,18.921,-1.404,215.82,25470.0
0.47,0.732,0.759,40.161,-24.353,224.609,25478.0
0.813,1.208,0.824,57.861,-41.016,222.412,25487.0
1.146,1.586,0.885,68.787,-49.011,207.458,25496.0
1.419,1.852,0.948,72.021,-48.279,179.26,25505.0
1.624,2.022,0.954,67.566,-38.269,140.32,25513.0
1.753,2.092,0.934,53.589,-22.034,95.337,25522.0
1.803,2.079,0.899,34.973,-6.714,47.791,25531.0
1.796,1.964,0.768,19.226,4.15,2.014,25539.0
1.774,1.831,0.695,0.305,11.536,-40.771,25548.0
1.626,1.608,0.64,-16.846,13.0,-82.52,25557.0
1.405,1.344,0.631,-27.771,13.489,-120.605,25566.0
1.052,1.034,0.612,-31.433,13.062,-152.161,25575.0
0.641,0.616,0.593,-28.87,5.432,-176.27,25583.0
0.197,0.152,0.635,-27.954,-2.991,-190.735,25592.0
-0.262,-0.286,0.772,-33.447,-13.0,-194.458,25601.0
-0.676,-0.723,1.006,-43.762,-18.127,-189.27,25610.0
-1.312,-1.424,1.516,-66.895,-9.46,-153.931,26513.0
-1.495,-1.643,1.719,-73.73,2.075,-122.986,26522.0
-1.598,-1.79,1.836,-72.449,8.545,-85.388,26531.0
-1.643,-1.861,1.875,-60.181,15.32,-42.114,26539.0
-1.552,-1.922,1.76,-42.786,29.114,5.493,26548.0
-1.4,-1.843,1.615,-28.381,45.288,53.955,26557.0
-1.167,-1.641,1.345,-11.353,55.298,99.121,26566.0
-0.894,-1.354,1.069,0.61,60.181,135.437,26575.0
-0.595,-0.981,0.875,7.019,57.007,160.767,26583.0
-0.291,-0.519,0.795,14.954,46.265,179.443,26592.0
0.025,-0.059,0.799,29.114,31.433,193.542,26601.0
0.354,0.433,0.758,45.105,16.541,203.552,26609.0
0.685,0.966,0.751,57.007,6.348,206.665,26618.0
0.99,1.458,0.753,65.918,-1.038,198.792,26627.0
1.243,1.802,0.739,74.524,-6.348,178.101,26636.0
1.442,1.985,0.69,78.491,-7.751,146.973,26644.0
1.569,2.103,0.635,69.336,-2.991,108.887,26653.0
1.611,2.102,0.649,50.598,4.333,64.575,26662.0
1.557,1.927,0.585,33.203,10.437,18.799,26671.0
1.519,1.778,0.487,17.151,15.198,-19.897,26680.0
1.433,1.586,0.403,1.587,16.296,-54.077,26688.0
1.269,1.352,0.35,-11.23,13.0,-85.876,26697.0
1.043,1.089,0.346,-19.836,9.033,-113.342,26706.0
0.737,0.715,0.409,-23.437,0.122,-135.742,26715.0
0.373,0.273,0.502,-26.123,-10.376,-151.428,26723.0
-0.023,-0.185,0.653,-33.447,-19.348,-158.569,26732.0
-0.393,-0.591,0.865,-45.654,-22.339,-156.86,26741.0
-0.71,-0.912,1.121,-60.852,-19.226,-146.057,26750.0
-0.961,-1.165,1.435,-71.777,-13.672,-128.357,26758.0
-1.131,-1.389,1.692,-70.19,-7.69,-104.37,26767.0
-1.232,-1.547,1.9,-58.838,-2.38,-75.012,26776.0
-1.311,-1.637,2.044,-41.321,-2.747,-43.274,26785.0
-1.323,-1.743,2.015,-19.165,2.93,-9.583,26794.0
-1.223,-1.8,1.927,0.366,20.142,25.757,26802.0
-1.07,-1.745,1.632,20.447,39.795,62.317,26811.0
-0.89,-1.567,1.301,28.564,60.303,95.642,26820.0
-0.721,-1.388,0.932,32.776,73.364,119.141,26829.0
-0.518,-1.116,0.592,37.415,74.524,136.963,26838.0
-0.257,-0.761,0.413,40.1,60.364,155.762,26846.0
0.01,-0.294,0.381,44.373,34.79,176.697,26855.0
0.257,0.24,0.434,55.176,5.066,196.472,26864.0
0.476,0.764,0.504,71.96,-21.729,210.449,26872.0
0.703,1.276,0.566,84.167,-39.429,215.149,26881.0
0.94,1.755,0.64,86.975,-51.453,209.534,26890.0
1.153,2.122,0.707,84.656,-56.946,188.049,26899.0
1.315,2.357,0.794,77.087,-57.434,152.039,26907.0
1.396,2.396,0.894,63.721,-54.016,108.032,26916.0
1.445,2.459,0.878,44.067,-44.373,62.012,26925.0
1.46,2.438,0.908,18.555,-32.227,17.944,26934.0
1.397,2.299,0.874,-0.854,-21.484,-28.442,26943.0
1.277,2.074,0.84,-16.113,-12.451,-73.181,26951.0
1.114,1.784,0.821,-28.32,-7.019,-112.732,26960.0
0.899,1.465,0.869,-38.391,-6.165,-146.545,26969.0
0.613,1.093,0.979,-43.762,-9.338,-176.147,26978.0
0.27,0.585,1.088,-41.992,-12.024,-200.012,26987.0
-0.096,0.039,1.172,-38.94,-10.437,-215.027,26995.0
-0.425,-0.504,1.282,-42.053,-2.38,-220.337,27004.0
-0.718,-1.006,1.371,-53.345,7.751,-216.919,27013.0
-0.971,-1.433,1.479,-66.406,18.372,-205.2,27022.0
-1.189,-1.788,1.533,-73.364,30.64,-183.35,27031.0
-1.321,-2.056,1.591,-72.266,42.908,-151.733,27039.0
-1.416,-2.23,1.561,-63.416,49.683,-111.938,27048.0
-1.425,-2.36,1.625,-49.866,49.438,-66.528,27057.0
-1.416,-2.421,1.546,-21.301,42.419,-17.761,27066.0
-1.316,-2.3,1.397,4.395,39.612,37.72,27074.0
-1.206,-2.058,1.222,19.775,39.917,93.14,27083.0
-1.031,-1.693,0.997,34.241,38.391,141.541,27092.0
-0.793,-1.179,0.772,45.715,34.363,181.213,27101.0
-0.543,-0.595,0.617,52.917,22.217,207.458,27109.0
-0.29,-0.066,0.562,58.899,2.869,218.567,27118.0
-0.022,0.412,0.592,64.758,-17.334,219.971,27127.0
0.24,0.882,0.678,67.505,-33.508,217.224,27136.0
0.484,1.334,0.755,70.007,-45.044,211.853,27145.0
0.735,1.75,0.845,74.219,-53.833,203.186,27153.0
0.974,2.124,0.93,80.994,-60.669,190.002,27162.0
1.193,2.476,1.049,87.097,-62.012,169.25,27170.0
1.304,2.685,0.974,90.515,-57.007,137.634,27179.0
1.447,2.893,0.932,78.613,-46.753,96.436,27188.0
1.485,2.855,0.944,60.181,-37.048,41.565,27197.0
1.414,2.654,0.973,36.255,-23.804,-18.921,27206.0
1.284,2.416,0.966,12.756,-8.85,-73.425,27214.0
1.117,2.128,0.911,-4.883,5.615,-120.422,27223.0
0.913,1.774,0.816,-16.479,17.395,-159.973,27232.0
0.674,1.377,0.73,-25.208,23.621,-194.092,27241.0
0.398,0.984,0.71,-34.241,24.292,-222.107,27250.0
0.057,0.489,0.793,-39.978,19.043,-243.286,27258.0
-0.302,-0.115,0.968,-43.823,11.108,-257.935,27267.0
-0.604,-0.741,1.261,-53.345,11.108,-264.771,27276.0
-0.938,-1.307,1.486,-67.932,15.686,-260.376,27285.0
-1.218,-1.839,1.705,-76.111,23.682,-246.948,27293.0
-1.489,-2.277,1.788,-74.158,36.194,-221.313,27302.0
-1.649,-2.571,1.746,-65.857,53.955,-181.396,27311.0
-1.729,-2.751,1.595,-55.847,66.04,-131.653,27320.0
-1.682,-2.871,1.598,-44.25,67.505,-77.637,27329.0
-1.622,-2.863,1.445,-15.93,59.387,-19.836,27337.0
-1.446,-2.72,1.262,4.822,56.458,44.006,27346.0
-1.268,-2.431,1.053,15.442,55.664,104.553,27355.0
-1.063,-2.0,0.819,27.283,52.185,160.4,27364.0
-0.827,-1.434,0.575,37.964,43.274,209.656,27372.0
-0.575,-0.744,0.494,44.189,22.4,246.826,27381.0
-0.327,-0.01,0.549,52.185,-8.667,271.973,27390.0
-0.033,0.676,0.695,68.054,-41.87,285.583,27398.0
0.268,1.339,0.854,84.045,-67.749,285.706,27407.0
0.567,1.912,0.966,94.177,-79.285,270.935,27416.0
0.842,2.339,1.08,98.755,-80.078,241.333,27425.0
1.072,2.659,1.282,98.816,-75.684,199.951,27434.0
1.16,2.691,1.339,95.337,-65.247,152.161,27442.0
1.356,2.945,1.308,76.599,-45.41,106.506,27451.0
1.422,3.022,1.332,51.331,-26.917,59.143,27460.0
1.411,2.884,1.314,34.485,-10.254,3.174,27469.0
1.328,2.618,1.214,22.034,7.202,-50.598,27478.0
1.232,2.314,1.08,8.118,25.269,-98.022,27486.0
1.095,1.952,0.929,-5.615,39.49,-139.648,27495.0
0.937,1.565,0.818,-18.188,46.753,-177.429,27504.0
0.711,1.144,0.754,-28.015,47.913,-210.937,27513.0
0.412,0.648,0.708,-34.302,47.302,-238.586,27522.0
0.051,0.085,0.693,-42.725,47.852,-259.033,27530.0
-0.306,-0.471,0.756,-58.533,49.011,-271.484,27539.0
-0.599,-0.972,0.875,-81.055,51.819,-273.315,27548.0
-1.122,-1.888,1.381,-114.136,44.373,-253.052,28372.0
-1.439,-2.258,1.489,-109.131,42.358,-230.408,28381.0
-1.705,-2.607,1.489,-88.928,48.828,-193.42,28390.0
-1.913,-2.825,1.445,-71.411,53.467,-142.7,28398.0
-1.945,-2.963,1.537,-55.298,54.932,-78.857,28407.0
-1.959,-2.919,1.436,-19.043,45.654,-8.423,28416.0
-1.787,-2.734,1.233,13.489,38.513,67.871,28425.0
-1.572,-2.332,0.989,30.334,32.593,136.658,28433.0
-1.29,-1.774,0.754,40.039,23.499,196.289,28442.0
-0.955,-1.091,0.551,47.424,9.033,242.432,28451.0
-0.583,-0.43,0.466,53.406,-12.085,270.02,28460.0
-0.283,0.201,0.512,60.974,-41.687,281.25,28469.0
-0.04,0.789,0.651,71.716,-71.35,283.691,28477.0
0.168,1.297,0.796,84.229,-92.59,278.198,28486.0
0.342,1.679,0.911,92.896,-105.591,263.733,28495.0
0.513,1.95,1.075,96.191,-108.887,241.821,28504.0
0.676,2.167,1.325,98.083,-103.149,213.379,28512.0
0.755,2.148,1.266,101.379,-91.187,179.443,28521.0
0.921,2.364,1.207,85.327,-74.28,144.958,28530.0
0.998,2.411,1.228,60.852,-62.622,105.53,28539.0
1.045,2.357,1.316,41.626,-52.979,57.617,28548.0
1.015,2.232,1.349,29.419,-42.603,11.292,28556.0
0.974,2.083,1.323,21.118,-28.564,-29.907,28565.0
0.91,1.891,1.276,13.855,-14.954,-67.566,28574.0
0.777,1.625,1.193,9.888,-7.141,-101.685,28582.0
0.687,1.328,1.14,6.348,5.615,-132.385,28591.0
0.527,1.061,1.085,-1.831,14.648,-159.851,28600.0
0.376,0.762,1.031,-10.132,23.926,-185.059,28609.0
0.223,0.397,0.973,-20.752,34.485,-207.581,28617.0
0.093,0.07,0.909,-38.879,48.096,-226.501,28626.0
-0.061,-0.168,0.875,-62.073,61.89,-239.38,28635.0
-0.177,-0.435,0.9,-77.942,69.458,-246.948,28644.0
-0.336,-0.71,0.945,-81.482,58.411,-251.099,28653.0
-0.531,-1.046,0.959,-75.989,41.077,-248.962,28661.0
-0.695,-1.442,1.026,-65.552,27.71,-236.206,28670.0
-0.837,-1.852,1.213,-58.167,20.081,-214.966,28679.0
-1.031,-2.225,1.328,-54.199,16.968,-184.814,28688.0
-1.16,-2.572,1.45,-51.086,21.667,-144.165,28697.0
-1.278,-2.762,1.502,-40.222,24.109,-98.083,28705.0
-1.325,-2.799,1.481,-24.536,25.696,-43.762,28714.0
-1.308,-2.712,1.442,-14.282,29.602,12.878,28723.0
-1.303,-2.514,1.373,-3.235,31.982,68.176,28732.0
-1.254,-2.239,1.288,8.423,35.156,120.972,28740.0
-1.135,-1.865,1.176,18.066,36.926,170.715,28749.0
-0.953,-1.366,1.05,26.611,32.837,218.079,28758.0
-0.733,-0.838,0.958,36.255,21.545,257.202,28767.0
-0.54,-0.274,0.938,46.631,3.54,285.339,28776.0
-0.353,0.32,0.967,56.458,-15.625,303.833,28784.0
-0.186,0.913,1.007,68.542,-35.278,311.218,28793.0
-0.046,1.429,1.032,80.688,-49.866,303.04,28802.0
0.111,1.814,1.058,87.891,-55.969,280.334,28811.0
0.269,2.055,1.096,86.975,-54.871,248.047,28820.0
0.466,2.186,1.212,78.308,-46.265,211.121,28828.0
0.549,2.285,1.098,65.918,-29.236,172.791,28837.0
0.762,2.472,1.05,35.522,-5.249,138.123,28845.0
0.927,2.511,1.047,12.756,10.803,99.121,28854.0
0.994,2.444,0.978,6.531,19.409,56.641,28863.0
1.015,2.332,0.834,6.775,23.499,19.226,28872.0
1.015,2.214,0.726,2.869,26.855,-13.855,28880.0
0.982,2.092,0.653,-4.456,33.936,-47.546,28889.0
0.904,1.905,0.59,-11.047,35.156,-82.275,28898.0
0.817,1.634,0.55,-16.968,37.17,-116.028,28907.0
0.718,1.4,0.522,-27.161,39.917,-146.24,28916.0
0.622,1.203,0.516,-37.598,40.833,-172.729,28924.0
0.526,0.965,0.564,-42.908,39.368,-196.716,28933.0
0.391,0.714,0.595,-45.959,35.767,-218.079,28942.0
0.234,0.447,0.724,-49.988,26.978,-235.352,28951.0
-0.001,0.165,0.849,-54.382,18.738,-248.474,28960.0
-0.283,-0.146,1.006,-60.425,16.785,-256.531,28968.0
-0.533,-0.481,1.165,-68.237,18.799,-259.46,28977.0
-0.725,-0.811,1.33,-74.585,21.973,-256.165,28986.0
-0.925,-1.161,1.455,-75.5,24.414,-246.155,28995.0
-1.117,-1.525,1.561,-72.266,27.1,-232.361,29004.0
-1.304,-1.881,1.657,-67.993,32.41,-214.783,29012.0
-1.515,-2.119,1.688,-59.326,35.706,-186.218,29021.0
-1.664,-2.369,1.702,-46.326,35.4,-144.897,29030.0
-1.755,-2.51,1.765,-27.71,31.006,-94.788,29039.0
-1.726,-2.531,1.747,-3.052,28.625,-33.997,29047.0
-1.588,-2.348,1.66,10.864,36.316,32.654,29056.0
-1.366,-2.011,1.481,19.592,49.5,97.839,29065.0
-1.019,-1.582,1.241,29.907,60.242,156.799,29074.0
-0.653,-1.069,1.018,38.879,62.805,207.336,29083.0
-0.298,-0.39,0.852,48.157,53.467,245.544,29091.0
-0.001,0.346,0.729,64.209,35.278,269.836,29100.0
0.335,1.029,0.626,87.83,11.169,276.245,29108.0
0.717,1.561,0.548,109.802,-12.512,263.367,29117.0
1.057,1.953,0.554,117.615,-32.532,234.253,29126.0
1.333,2.205,0.654,111.511,-44.922,193.542,29135.0
1.576,2.406,0.853,99.792,-47.913,147.278,29144.0
1.604,2.329,0.956,90.027,-40.894,98.999,29152.0
1.671,2.362,0.867,75.073,-25.391,52.368,29161.0
1.673,2.297,0.841,48.523,-9.399,6.409,29170.0
1.58,2.057,0.881,15.137,5.31,-45.837,29179.0
1.354,1.721,0.954,-18.738,26.794,-98.328,29188.0
1.081,1.284,0.965,-52.246,54.688,-141.602,29196.0
0.687,0.832,0.934,-85.266,90.698,-178.955,29205.0
0.219,0.317,0.899,-116.638,123.84,-209.106,29214.0
-0.282,-0.238,1.001,-142.456,140.381,-225.83,29223.0
-0.759,-0.807,1.261,-156.25,135.864,-224.976,29231.0
-1.124,-1.336,1.635,-152.466,117.92,-203.796,29240.0
-1.402,-1.783,2.054,-137.878,102.356,-167.175,29249.0
-1.58,-2.089,2.327,-122.07,99.731,-122.864,29258.0
-1.647,-2.115,2.494,-110.84,118.958,-74.402,29267.0
-1.573,-2.13,2.375,-94.36,152.344,-25.269,29275.0
-1.436,-2.134,2.131,-68.237,178.406,17.944,29284.0
-1.22,-1.885,1.591,-17.761,185.669,64.941,29293.0
-0.754,-1.37,1.008,30.396,181.702,121.46,29302.0
-0.244,-0.647,0.53,64.392,158.508,167.175,29311.0
0.258,0.08,0.139,97.534,118.164,197.937,29319.0
0.803,0.786,-0.147,123.23,76.782,215.881,29328.0
1.359,1.486,-0.359,129.822,45.715,220.093,29337.0
1.821,2.129,-0.537,119.934,27.466,208.984,29346.0
2.206,2.57,-0.589,98.022,16.296,173.462,29354.0
2.419,2.723,-0.566,69.641,6.165,110.718,29363.0
2.294,2.362,-0.423,48.645,-7.385,32.959,29372.0
2.005,1.928,-0.309,33.997,-25.269,-38.391,29381.0
1.562,1.298,0.016,4.028,-28.137,-90.698,29389.0
1.076,0.523,0.475,-38.086,-18.005,-130.92,29398.0
0.439,-0.206,1.026,-87.219,5.127,-158.508,29407.0
-0.957,-1.477,2.258,-135.437,47.668,-150.146,29950.0
-1.439,-1.941,2.802,-116.943,61.829,-110.657,29959.0
-1.619,-2.229,3.02,-74.646,75.134,-51.575,29968.0
-1.461,-2.161,2.967,-22.278,89.233,15.747,29977.0
-1.211,-2.017,2.586,31.067,105.713,80.2,29986.0
-0.776,-1.597,1.919,82.458,125.61,138.062,29994.0
-0.307,-0.835,1.12,117.676,136.902,190.002,30003.0
0.196,0.168,0.388,137.939,130.554,227.966,30012.0
0.749,1.077,-0.227,149.963,105.225,239.99,30021.0
1.285,1.813,-0.841,143.311,73.059,228.271,30029.0
1.779,2.501,-1.296,105.408,41.382,198.486,30038.0
2.257,3.036,-1.436,52.002,12.024,150.757,30047.0
2.39,3.05,-1.368,16.418,-17.151,82.275,30056.0
2.465,2.994,-1.441,6.897,-43.152,10.071,30065.0
2.302,2.673,-1.299,-6.287,-63.049,-50.415,30073.0
1.698,2.076,-1.002,-19.653,-86.243,-112.427,30082.0
1.062,1.059,-0.409,-34.851,-110.413,-165.405,30091.0
0.295,-0.063,0.572,-82.275,-118.103,-200.5,30100.0
-0.487,-0.911,1.773,-152.954,-97.778,-208.374,30108.0
-1.012,-1.58,2.83,-201.111,-60.486,-184.814,30117.0
-1.333,-2.03,3.552,-198.853,-13.306,-139.465,30126.0
-1.458,-2.384,3.704,-146.179,23.987,-80.75,30135.0
-1.303,-2.365,3.545,-65.796,50.476,-13.245,30144.0
-1.127,-2.416,3.09,13.977,69.031,52.612,30152.0
-0.877,-2.171,2.474,80.566,87.097,108.093,30161.0
-0.568,-1.759,1.717,133.789,99.487,155.884,30170.0
-0.288,-1.013,0.956,154.602,103.333,198.608,30178.0
0.137,0.013,0.25,156.799,90.637,231.934,30187.0
0.687,1.093,-0.295,152.039,56.763,244.873,30196.0
1.231,2.024,-0.607,140.93,10.254,230.103,30205.0
1.675,2.74,-0.845,122.803,-26.672,196.838,30213.0
2.106,3.342,-0.903,97.229,-45.105,155.579,30222.0
2.136,3.465,-0.901,77.271,-52.002,103.455,30231.0
2.255,3.63,-1.042,57.983,-53.162,44.861,30240.0
2.088,3.444,-0.876,24.536,-56.335,-14.709,30249.0
1.704,2.891,-0.526,-6.653,-66.589,-80.627,30257.0
1.204,1.937,0.009,-39.612,-72.083,-139.343,30266.0
0.635,0.909,0.645,-97.168,-59.509,-180.969,30275.0
0.091,-0.039,1.481,-170.959,-24.353,-205.322,30284.0
-0.42,-0.937,2.263,-225.159,12.085,-208.984,30293.0
-0.818,-1.725,2.877,-238.464,42.419,-190.247,30301.0
-1.103,-2.224,3.286,-220.764,71.167,-148.499,30310.0
-1.177,-2.446,3.363,-179.138,99.365,-88.867,30319.0
-1.033,-2.377,3.128,-122.314,126.404,-25.146,30328.0
-0.822,-2.32,2.755,-65.43,147.4,33.142,30337.0
-0.576,-1.93,2.088,-0.671,158.691,85.388,30345.0
-0.312,-1.406,1.365,44.495,159.668,135.681,30354.0
-0.045,-0.684,0.754,68.054,153.32,178.101,30362.0
0.248,0.185,0.202,89.05,143.799,208.74,30371.0
0.661,1.134,-0.399,110.291,129.395,223.328,30380.0
1.072,2.002,-0.985,114.197,109.253,214.722,30389.0
1.375,2.646,-1.37,91.492,83.496,182.007,30398.0
1.624,2.993,-1.497,52.795,61.462,133.423,30406.0
1.605,2.858,-1.334,13.733,41.504,74.28,30415.0
1.566,2.704,-1.21,-17.395,27.039,21.118,30424.0
1.464,2.265,-0.899,-40.894,14.404,-12.085,30433.0
1.194,1.548,-0.462,-63.11,0.183,-40.344,30442.0
0.852,0.736,0.154,-97.595,-4.578,-60.791,30450.0
0.556,-0.045,0.895,-145.813,0.122,-66.162,30459.0
0.277,-0.758,1.659,-200.562,20.081,-57.007,30468.0
0.144,-1.433,2.395,-251.709,58.289,-34.302,30477.0
0.098,-1.814,2.98,-292.053,113.831,3.235,30486.0
0.166,-1.792,3.359,-299.561,174.866,52.124,30494.0
0.228,-1.359,3.437,-250.977,223.145,102.966,30503.0
0.297,-1.046,3.401,-151.062,252.319,142.883,30512.0
0.301,-0.604,2.959,-24.109,264.16,160.522,30521.0
0.179,-0.237,2.42,93.75,271.606,162.964,30529.0
0.064,0.011,1.756,176.758,290.955,160.156,30538.0
0.022,0.307,0.95,218.628,315.613,157.043,30547.0
-0.114,0.718,0.002,215.515,334.961,157.043,30556.0
-0.229,1.081,-1.127,173.828,338.501,170.41,30564.0
-0.151,1.552,-2.129,100.891,314.453,200.684,30573.0
-0.129,2.068,-2.579,3.967,269.287,228.394,30582.0
-0.292,2.241,-3.095,-83.435,229.797,236.389,30590.0
-0.258,2.81,-3.34,-155.029,205.505,226.807,30599.0
-0.264,3.141,-3.373,-180.176,167.603,203.247,30608.0
-0.105,3.319,-3.183,-135.864,105.286,148.987,30617.0
0.084,3.158,-2.773,-43.396,16.541,69.336,30626.0
0.157,2.694,-2.213,54.077,-85.083,-14.16,30634.0
0.224,1.988,-1.496,122.009,-174.988,-86.975,30643.0
0.252,1.046,-0.703,137.329,-237.244,-136.475,30652.0
0.192,0.029,0.046,93.75,-261.78,-153.687,30661.0
0.133,-0.869,0.815,1.526,-243.652,-134.705,30670.0
0.272,-1.417,1.63,-115.845,-199.951,-81.543,30678.0
0.505,-1.503,2.396,-214.844,-150.757,-5.066,30687.0
0.801,-1.162,3.048,-247.498,-108.521,72.205,30696.0
1.102,-0.641,3.54,-197.571,-75.989,125.061,30705.0
1.325,-0.14,3.847,-81.909,-52.307,143.738,30714.0
1.245,-0.022,3.77,46.753,-28.809,141.724,30722.0
1.126,0.214,3.344,153.931,22.583,128.174,30731.0
0.957,0.476,2.676,224.67,89.539,111.694,30740.0
0.797,0.635,1.915,246.704,151.672,102.112,30749.0
0.657,0.861,1.144,238.403,198.303,87.952,30757.0
0.448,1.043,0.413,214.05,220.764,71.777,30766.0
0.207,1.275,-0.247,184.631,223.938,58.96,30775.0
-0.01,1.577,-0.814,153.625,214.172,55.359,30784.0
-0.143,1.977,-1.257,123.535,196.35,60.486,30793.0
-0.278,2.18,-1.796,105.469,169.678,66.895,30801.0
-0.183,2.589,-2.332,86.365,135.742,68.42,30810.0
-0.111,2.715,-2.665,58.777,89.539,55.908,30819.0
0.001,2.719,-2.824,32.41,31.799,25.513,30828.0
0.115,2.531,-2.705,13.245,-32.166,-24.719,30836.0
0.033,2.01,-2.354,-1.221,-98.206,-86.609,30845.0
-0.287,1.185,-1.876,-16.296,-158.997,-137.329,30854.0
-0.307,0.224,-1.045,-50.964,-199.402,-161.011,30862.0
-0.217,-0.492,-0.035,-118.591,-209.717,-148.254,30871.0
-0.093,-0.968,1.04,-198.425,-188.293,-101.99,30880.0
0.12,-1.091,2.012,-265.625,-140.137,-36.682,30889.0
0.404,-0.81,2.711,-287.109,-76.782,31.677,30898.0
0.717,-0.252,3.115,-246.155,-25.635,88.562,30906.0
0.935,0.412,3.286,-156.128,-1.892,122.559,30915.0
1.157,0.908,3.122,-53.406,18.86,132.812,30924.0
1.287,0.96,2.858,16.846,56.763,119.202,30933.0
1.686,0.766,2.255,58.35,101.929,88.135,30941.0
1.19,1.044,1.796,81.116,143.127,69.946,30950.0
0.716,1.008,1.478,80.994,159.424,35.706,30959.0
0.533,0.861,0.952,93.811,171.509,5.737,30968.0
0.363,0.957,0.288,117.249,181.763,-2.93,30977.0
0.212,1.167,-0.46,128.357,184.814,-0.732,30985.0
0.052,1.63,-1.712,80.994,171.326,9.155,31546.0
0.044,1.924,-2.251,47.18,149.597,9.949,31555.0
0.136,2.28,-2.676,9.277,111.267,8.057,31564.0
0.175,2.445,-2.945,-23.193,59.204,-3.479,31573.0
0.181,2.549,-3.037,-42.175,-4.944,-31.86,31581.0
0.283,2.399,-2.874,-45.532,-78.857,-68.604,31590.0
0.306,2.128,-2.489,-32.471,-147.827,-100.647,31599.0
0.052,1.961,-1.866,-17.212,-215.027,-135.01,31608.0
-0.114,1.61,-1.231,-4.578,-269.653,-170.105,31617.0
-0.165,0.952,-0.584,10.315,-300.476,-196.35,31625.0
-0.252,0.248,0.008,11.902,-314.453,-208.984,31634.0
-0.336,-0.371,0.569,-10.01,-309.204,-200.867,31643.0
-0.372,-0.809,0.997,-44.067,-279.297,-168.945,31652.0
-0.369,-1.026,1.224,-73.853,-237.061,-121.216,31661.0
-0.312,-1.043,1.307,-87.463,-201.66,-65.125,31669.0
-0.162,-0.947,1.447,-85.876,-187.195,-9.46,31678.0
-0.088,-0.894,1.863,-83.191,-188.843,43.03,31687.0
-0.165,-0.601,2.221,-89.05,-172.546,98.022,31696.0
0.014,0.181,2.565,-94.116,-124.756,148.376,31705.0
0.355,0.814,2.605,-83.191,-60.242,169.189,31713.0
0.566,1.111,2.427,-49.133,-4.944,149.353,31722.0
0.613,1.078,2.18,-1.465,22.278,117.432,31731.0
0.61,0.98,1.807,47.18,32.776,94.604,31740.0
0.58,0.936,1.463,81.909,38.086,86.121,31748.0
0.617,1.054,1.182,94.482,42.969,87.463,31757.0
0.728,1.219,0.992,89.478,51.392,91.98,31766.0
