aX,aY,aZ,gX,gY,gZ,millis
-1.232,-0.619,1.127,84.656,-317.444,85.51,66069
-1.271,-0.616,1.118,65.857,-303.284,99.06,66078
-1.308,-0.618,1.112,48.462,-291.992,114.624,66087
-1.342,-0.625,1.092,36.133,-285.156,130.615,66096
-1.386,-0.641,1.082,30.029,-278.381,147.888,66105
-1.449,-0.621,1.056,26.978,-272.583,163.94,66113
-1.523,-0.577,1.027,25.879,-267.761,176.514,66122
-1.585,-0.532,1.017,29.053,-263.184,184.875,66131
-1.635,-0.507,1.019,36.194,-259.277,188.66,66140
-1.666,-0.51,1.037,41.992,-256.409,189.819,66148
-1.682,-0.571,1.072,47.424,-257.019,191.345,66157
-1.656,-0.655,1.152,52.429,-259.338,195.557,66166
-1.619,-0.792,1.278,56.641,-259.216,203.735,66175
-1.595,-0.921,1.413,58.35,-250.549,216.797,66184
-1.614,-1.05,1.558,58.777,-232.178,231.75,66192
-1.748,-1.126,1.676,51.27,-207.214,241.516,66201
-1.807,-1.166,1.737,33.508,-175.903,242.92,66210
-1.796,-1.17,1.749,7.69,-141.724,240.906,66218
-1.743,-1.204,1.729,-22.278,-112.732,238.098,66227
-1.677,-1.266,1.71,-52.673,-84.9,239.99,66236
-1.574,-1.363,1.68,-77.759,-54.26,248.535,66245
-1.437,-1.441,1.613,-96.252,-18.433,262.451,66253
-1.319,-1.496,1.516,-110.779,21.729,282.227,66262
-1.265,-1.531,1.414,-122.131,65.857,310.181,66271
-1.302,-1.541,1.309,-128.662,107.483,341.431,66280
-1.393,-1.513,1.222,-127.747,140.381,368.042,66288
-1.522,-1.457,1.153,-118.286,164.856,387.268,66297
-1.636,-1.367,1.1,-104.126,184.082,398.193,66306
-1.672,-1.26,1.061,-88.074,198.792,400.879,66315
-1.635,-1.145,1.052,-72.876,210.754,394.287,66324
-1.52,-1.028,1.038,-65.369,224.06,383.057,66333
-1.417,-0.931,1.061,-67.078,234.131,370.544,66341
-1.345,-0.839,1.095,-76.233,235.657,354.858,66350
-1.22,-0.753,1.12,-91.797,231.079,335.693,66359
-1.061,-0.715,1.169,-112.793,225.647,314.758,66368
-0.928,-0.684,1.25,-137.39,224.182,296.814,66376
-0.832,-0.66,1.284,-163.696,227.051,281.189,66385
-0.847,-0.655,1.265,-194.336,231.689,266.846,66394
-0.879,-0.6,1.169,-230.774,230.652,251.831,66403
-0.892,-0.531,1.017,-272.095,221.13,234.497,66412
-0.852,-0.452,0.891,-318.298,206.543,217.102,66420
-0.829,-0.361,0.728,-359.314,184.387,197.815,66429
-0.764,-0.274,0.657,-391.663,163.025,176.453,66437
-0.717,-0.227,0.606,-419.434,145.691,152.527,66446
-0.672,-0.178,0.541,-442.749,132.629,124.756,66455
-0.648,-0.119,0.457,-458.191,119.751,93.994,66464
-0.647,-0.094,0.393,-466.248,104.431,59.998,66473
-0.66,-0.085,0.326,-470.032,85.815,23.254,66481
-0.625,-0.054,0.224,-468.14,66.101,-16.357,66490
-0.61,-0.035,0.144,-459.595,46.204,-58.777,66499
-0.599,-0.022,0.099,-445.496,26.611,-100.708,66508
-0.593,-0.01,0.12,-427.124,9.155,-142.395,66517
-0.568,-0.003,0.093,-408.875,-1.404,-186.157,66525
-0.517,-0.032,0.002,-392.334,-2.747,-225.403,66534
-0.439,-0.082,-0.174,-373.108,-2.869,-254.761,66543
-0.391,-0.14,-0.405,-347.351,-11.78,-273.621,66552
-0.324,-0.176,-0.566,-320.618,-33.569,-279.48,66561
-0.311,-0.201,-0.61,-303.65,-70.984,-275.208,66569
-0.317,-0.231,-0.585,-296.143,-116.882,-265.381,66578
-0.318,-0.259,-0.504,-294.739,-163.269,-252.563,66587
-0.309,-0.262,-0.394,-296.204,-205.444,-238.281,66596
-0.313,-0.275,-0.264,-295.105,-239.685,-225.586,66604
-0.344,-0.302,-0.169,-285.4,-263.977,-215.454,66613
-0.392,-0.377,-0.09,-266.602,-280.701,-206.909,66622
-0.421,-0.427,-0.019,-245.605,-294.006,-195.801,66630
-0.443,-0.439,0.062,-225.525,-311.768,-182.739,66639
-0.484,-0.462,0.172,-204.285,-331.299,-166.199,66648
-0.552,-0.506,0.31,-179.749,-348.755,-147.156,66657
-0.582,-0.521,0.395,-152.039,-363.708,-130.371,66666
-0.611,-0.552,0.487,-120.972,-373.352,-115.417,66675
-0.638,-0.576,0.558,-89.478,-377.686,-95.642,66683
-0.685,-0.605,0.641,-54.565,-381.409,-72.266,66692
-0.758,-0.631,0.728,-16.357,-384.338,-45.471,66701
-0.788,-0.663,0.814,22.827,-389.343,-20.02,66710
-0.868,-0.684,0.907,63.293,-396.545,2.869,66718
-0.943,-0.692,0.996,100.464,-402.405,24.841,66727
-1.006,-0.692,1.087,133.362,-404.236,46.082,66736
-1.098,-0.711,1.204,162.659,-405.701,67.566,66745
-1.196,-0.73,1.318,186.035,-406.067,87.646,66754
-1.279,-0.76,1.415,201.294,-407.959,106.812,66762
-1.328,-0.805,1.523,207.153,-409.302,128.174,66771
-1.339,-0.863,1.622,205.994,-408.875,155.212,66780
-1.338,-0.928,1.685,200.623,-403.564,187.439,66789
-1.382,-0.977,1.765,196.655,-392.761,220.337,66797
-1.45,-0.998,1.792,194.519,-374.695,252.502,66806
-1.527,-0.998,1.811,191.589,-346.863,282.532,66815
-1.612,-1.0,1.844,187.927,-318.42,305.664,66823
-1.714,-0.982,1.864,180.908,-288.696,317.017,66832
-1.791,-0.937,1.866,169.8,-262.634,316.467,66841
-1.842,-0.844,1.831,154.114,-243.164,305.847,66850
-1.829,-0.75,1.809,137.085,-228.027,287.842,66859
-1.781,-0.749,1.818,120.3,-212.097,270.325,66868
-1.709,-0.809,1.855,103.76,-195.374,254.272,66876
-1.584,-0.905,1.912,89.478,-178.772,244.385,66885
-1.423,-1.001,1.976,79.041,-159.485,240.967,66893
-1.28,-1.093,2.028,69.946,-134.338,244.202,66902
-1.118,-1.17,2.032,55.908,-98.328,255.493,66911
-1.025,-1.226,1.99,33.63,-52.979,274.963,66920
-1.064,-1.268,1.909,3.784,-6.714,300.049,66929
-1.177,-1.239,1.78,-27.222,36.682,323.975,66938
-1.326,-1.158,1.626,-52.124,74.219,337.341,66946
-1.422,-1.099,1.498,-69.336,104.797,338.684,66955
-1.444,-1.041,1.403,-80.444,127.258,328.796,66964
-1.419,-0.972,1.325,-83.008,139.221,310.913,66973
-1.336,-0.946,1.301,-77.942,147.583,292.053,66982
-1.207,-0.953,1.351,-71.167,159.668,277.832,66990
-1.067,-0.974,1.435,-67.688,180.603,270.447,66999
-0.965,-0.972,1.562,-68.97,204.59,268.86,67008
-0.989,-1.022,1.604,-74.829,226.318,270.386,67017
-1.019,-1.005,1.641,-89.233,244.263,272.339,67025
-1.0,-1.001,1.655,-111.694,254.272,271.118,67034
-1.04,-0.958,1.615,-135.925,255.188,261.841,67043
-1.059,-0.84,1.505,-159.79,252.014,240.662,67052
-1.052,-0.758,1.386,-183.411,252.625,213.562,67060
-1.009,-0.672,1.233,-211.609,255.188,187.073,67069
-0.941,-0.57,0.985,-272.095,244.69,144.897,67622
-0.922,-0.524,0.902,-303.406,230.957,127.625,67630
-0.924,-0.49,0.802,-335.266,213.501,110.474,67639
-0.932,-0.419,0.719,-368.347,199.646,87.891,67648
-0.942,-0.36,0.606,-397.827,185.486,58.228,67657
-0.97,-0.297,0.438,-426.697,169.556,22.522,67665
-0.947,-0.238,0.295,-453.369,150.146,-17.944,67674
-0.913,-0.208,0.18,-474.243,127.38,-60.364,67683
-0.871,-0.247,0.098,-485.535,102.478,-102.173,67692
-0.792,-0.269,0.004,-487.122,72.632,-143.005,67701
-0.708,-0.312,-0.074,-476.868,42.542,-177.856,67709
-0.64,-0.321,-0.186,-457.031,14.221,-206.116,67718
-0.546,-0.34,-0.256,-430.542,-11.78,-229.004,67726
-0.489,-0.364,-0.326,-399.353,-39.185,-245.789,67735
-0.426,-0.366,-0.359,-365.417,-67.017,-257.935,67744
-0.379,-0.347,-0.382,-331.909,-90.515,-265.808,67753
-0.335,-0.384,-0.368,-299.927,-110.291,-268.188,67762
-0.301,-0.431,-0.347,-269.348,-130.249,-265.198,67770
-0.272,-0.472,-0.296,-240.173,-152.039,-258.972,67779
-0.245,-0.519,-0.226,-211.548,-174.622,-248.169,67788
-0.232,-0.535,-0.162,-181.885,-199.28,-235.413,67797
-0.2,-0.538,-0.1,-149.78,-224.487,-221.985,67806
-0.217,-0.542,-0.029,-116.211,-244.263,-206.604,67815
-0.243,-0.526,0.026,-82.52,-255.92,-192.566,67823
-0.251,-0.526,0.083,-50.293,-258.484,-178.711,67832
-0.255,-0.54,0.159,-20.386,-255.493,-163.025,67841
-0.245,-0.571,0.263,5.554,-254.822,-144.531,67849
-0.296,-0.636,0.346,26.245,-262.634,-123.108,67858
-0.359,-0.689,0.421,38.574,-274.109,-98.572,67867
-0.431,-0.711,0.508,46.143,-283.63,-73.181,67876
-0.535,-0.756,0.586,54.871,-290.588,-50.049,67885
-0.596,-0.767,0.632,63.293,-294.128,-30.945,67893
-0.67,-0.777,0.67,72.754,-295.898,-16.479,67902
-0.724,-0.757,0.701,83.13,-295.41,-5.066,67911
-0.772,-0.754,0.74,93.506,-293.091,3.357,67919
-0.8,-0.766,0.782,100.647,-287.964,12.695,67928
-0.817,-0.777,0.836,102.6,-284.241,24.17,67937
-0.829,-0.791,0.877,101.196,-283.386,37.781,67946
-0.824,-0.816,0.909,98.206,-283.997,54.077,67955
-0.832,-0.86,0.898,95.764,-285.95,74.463,67963
-0.833,-0.92,0.942,98.267,-288.94,97.595,67972
-0.893,-0.96,0.969,106.873,-293.335,121.704,67981
-1.001,-0.984,1.021,118.652,-294.617,144.714,67990
-1.092,-0.946,1.06,127.38,-291.809,162.354,67999
-1.202,-0.909,1.106,129.272,-285.095,175.11,68007
-1.297,-0.877,1.144,123.23,-276.245,187.439,68016
-1.374,-0.855,1.155,111.145,-270.569,198.853,68025
-1.406,-0.844,1.176,95.581,-267.517,208.984,68034
-1.417,-0.858,1.208,80.383,-263.306,217.163,68043
-1.423,-0.919,1.238,67.078,-255.859,224.121,68051
-1.397,-0.998,1.3,56.58,-244.019,231.567,68060
-1.408,-1.082,1.375,51.147,-230.53,239.807,68069
-1.449,-1.181,1.461,49.866,-216.064,248.23,68077
-1.566,-1.299,1.577,46.936,-198.364,254.272,68086
-1.606,-1.366,1.634,37.842,-180.603,253.296,68095
-1.636,-1.384,1.692,25.208,-163.94,245.056,68104
-1.583,-1.427,1.751,14.465,-143.616,235.84,68112
-1.498,-1.524,1.833,5.92,-118.774,230.225,68121
-1.347,-1.62,1.931,-3.54,-93.75,232.483,68130
-1.191,-1.699,1.988,-17.273,-64.697,247.131,68139
-1.127,-1.737,1.988,-34.363,-28.32,271.362,68148
-1.142,-1.759,1.953,-53.406,14.099,302.124,68157
-1.202,-1.753,1.893,-73.242,58.35,336.487,68165
-1.292,-1.763,1.823,-90.698,98.328,370.422,68174
-1.391,-1.752,1.752,-103.394,131.653,400.94,68183
-1.521,-1.739,1.684,-107.422,158.691,424.194,68191
-1.692,-1.696,1.598,-106.079,185.303,437.256,68200
-1.799,-1.582,1.516,-102.112,209.595,431.091,68209
-1.76,-1.31,1.379,-103.271,226.074,403.809,68218
-1.616,-1.076,1.289,-110.962,238.892,372.925,68226
-1.409,-0.902,1.31,-120.911,248.108,347.778,68235
-1.286,-0.867,1.315,-130.005,253.784,326.111,68244
-1.162,-0.844,1.308,-141.846,260.437,305.298,68253
-1.067,-0.821,1.281,-162.903,264.893,288.452,68262
-1.028,-0.769,1.222,-183.838,260.864,276.001,68270
-1.005,-0.745,1.146,-203.918,253.967,263.55,68279
-1.022,-0.653,0.994,-230.835,243.042,250.732,68288
-0.992,-0.628,0.971,-265.564,232.544,236.572,68296
-1.028,-0.579,0.832,-306.335,210.999,217.529,68305
-0.979,-0.531,0.721,-351.257,190.125,196.167,68314
-0.88,-0.505,0.578,-394.714,169.373,172.18,68323
-0.779,-0.518,0.458,-432.129,150.635,150.269,68332
-0.693,-0.5,0.414,-456.848,129.761,128.662,68340
-0.591,-0.474,0.418,-468.689,105.957,105.286,68349
-0.497,-0.477,0.417,-474.243,87.28,80.017,68358
-0.424,-0.505,0.391,-474.304,77.393,55.725,68367
-0.358,-0.527,0.331,-467.651,67.2,31.86,68376
-0.291,-0.542,0.265,-452.026,56.58,11.169,68384
-0.253,-0.533,0.246,-428.894,48.157,-4.517,68393
-0.244,-0.47,0.167,-401.245,39.063,-21.606,68402
-0.245,-0.354,0.122,-371.948,30.518,-43.823,68411
-0.203,-0.21,0.111,-345.215,22.888,-69.092,68419
-0.163,-0.075,0.132,-324.463,12.512,-97.168,68428
-0.149,0.002,0.157,-309.265,1.343,-124.084,68437
-0.194,0.014,0.166,-301.27,-7.507,-147.827,68446
-0.17,0.053,0.11,-300.903,-20.203,-175.354,68454
-0.122,0.096,0.039,-300.537,-37.659,-201.965,68463
-0.044,0.09,-0.085,-294.8,-56.58,-219.299,68472
0.067,0.091,-0.122,-283.142,-80.75,-227.966,68481
0.061,0.106,-0.294,-264.099,-119.629,-230.774,68490
0.133,0.124,-0.304,-241.394,-144.775,-231.506,68499
0.164,0.142,-0.321,-217.468,-159.973,-228.638,68507
0.137,0.114,-0.272,-190.979,-175.72,-226.624,68516
0.09,0.157,-0.305,-169.495,-193.909,-231.262,68524
0.062,0.135,-0.278,-154.114,-209.656,-240.356,68533
0.0,0.078,-0.236,-146.729,-222.961,-245.3,68542
-0.013,-0.001,-0.166,-144.653,-239.258,-246.338,68551
-0.036,-0.116,-0.074,-143.86,-257.507,-241.943,68560
-0.055,-0.228,-0.004,-141.785,-274.048,-233.093,68568
-0.063,-0.38,0.031,-137.024,-283.63,-221.924,68577
-0.004,-0.527,0.159,-133.545,-288.025,-204.956,68586
-0.018,-0.603,0.214,-133.911,-300.354,-179.687,68595
-0.06,-0.653,0.234,-133.728,-321.838,-151.855,68604
-0.151,-0.731,0.225,-129.15,-342.712,-121.46,68613
-0.254,-0.757,0.22,-119.507,-361.633,-88.867,68621
-0.355,-0.83,0.344,-101.379,-380.371,-57.556,68630
-0.43,-0.925,0.474,-76.843,-397.4,-28.137,68638
-0.513,-0.966,0.569,-38.757,-406.433,-4.456,68647
-0.611,-0.971,0.649,7.629,-403.259,11.108,68656
-0.878,-0.972,0.891,109.802,-368.774,27.222,69208
-0.99,-0.933,0.971,123.352,-367.859,35.583,69217
-1.086,-0.901,1.052,130.31,-373.047,44.8,69226
-1.153,-0.882,1.135,132.996,-377.441,52.856,69235
-1.195,-0.896,1.205,131.104,-374.573,62.073,69244
-1.218,-0.916,1.254,123.291,-364.38,71.533,69252
-1.211,-0.93,1.282,107.91,-347.656,82.825,69261
-1.211,-0.916,1.291,86.609,-327.454,98.694,69270
-1.221,-0.905,1.261,66.528,-308.289,118.53,69279
-1.232,-0.909,1.244,53.406,-292.053,141.479,69288
-1.278,-0.941,1.261,47.607,-278.137,167.297,69296
-1.382,-0.957,1.215,42.908,-268.921,192.627,69305
-1.489,-0.938,1.246,34.302,-260.071,215.515,69314
-1.625,-0.896,1.218,25.085,-254.578,234.497,69322
-1.718,-0.832,1.191,15.259,-246.094,245.911,69331
-1.792,-0.77,1.178,6.104,-239.624,252.258,69340
-1.832,-0.718,1.177,1.709,-238.281,257.935,69349
-1.861,-0.733,1.255,8.789,-242.004,262.756,69358
-1.911,-0.822,1.373,23.56,-242.249,268.86,69366
-1.9,-0.976,1.538,37.72,-235.352,280.273,69375
-1.875,-1.157,1.705,46.57,-222.473,297.791,69384
-1.835,-1.34,1.871,46.509,-204.651,320.74,69393
-1.842,-1.537,2.059,37.476,-177.124,348.206,69402
-1.997,-1.668,2.205,22.156,-144.226,372.009,69410
-2.148,-1.641,2.252,6.775,-110.168,378.662,69419
-2.224,-1.477,2.178,-2.502,-73.975,362.183,69428
-2.156,-1.314,2.095,-9.644,-34.973,335.449,69437
-2.029,-1.258,1.981,-16.052,2.136,314.819,69445
-1.827,-1.212,1.857,-30.579,37.72,304.443,69454
-1.665,-1.186,1.732,-51.941,70.618,305.603,69463
-1.555,-1.17,1.608,-74.341,104.065,317.932,69472
-1.527,-1.122,1.489,-93.506,138.123,336.548,69480
-1.519,-1.079,1.391,-103.76,172.241,353.76,69489
-1.566,-1.022,1.337,-104.919,200.928,364.624,69498
-1.647,-0.948,1.285,-102.356,221.619,367.737,69507
-1.686,-0.872,1.334,-101.746,239.319,358.215,69516
-1.736,-0.667,1.272,-110.474,251.953,327.454,69524
-1.682,-0.451,1.187,-127.197,259.399,279.175,69533
-1.591,-0.258,1.082,-152.893,262.878,226.562,69542
-1.432,-0.103,1.039,-186.951,260.315,176.392,69551
-1.303,-0.03,1.077,-224.792,246.643,133.362,69559
-1.189,-0.038,1.113,-265.259,229.004,95.093,69568
-1.101,-0.045,1.129,-310.12,218.14,60.303,69577
-1.042,-0.063,1.107,-349.731,214.417,30.945,69586
-1.04,-0.09,1.04,-377.563,216.431,4.822,69594
-1.061,-0.126,0.946,-398.193,220.398,-21.729,69603
-1.09,-0.078,0.753,-416.138,219.788,-51.025,69612
-1.101,-0.033,0.582,-426.575,211.792,-82.336,69621
-1.09,0.026,0.419,-434.937,199.707,-114.807,69630
-1.045,0.034,0.29,-442.017,184.57,-145.996,69638
-0.98,0.008,0.188,-443.665,167.542,-173.462,69647
-0.935,-0.045,0.085,-439.88,146.24,-197.205,69656
-0.875,-0.136,-0.002,-432.983,123.657,-216.736,69665
-0.808,-0.211,-0.122,-421.57,97.29,-232.178,69673
-0.735,-0.262,-0.238,-407.166,66.65,-241.577,69682
-0.667,-0.312,-0.318,-392.273,32.227,-243.408,69691
-0.599,-0.376,-0.344,-376.892,-4.456,-238.586,69700
-0.555,-0.428,-0.341,-359.131,-41.016,-229.98,69708
-0.517,-0.477,-0.307,-336.182,-74.89,-220.093,69717
-0.471,-0.515,-0.255,-307.312,-103.516,-210.754,69726
-0.437,-0.562,-0.203,-275.452,-125.793,-202.82,69735
-0.404,-0.596,-0.157,-242.737,-142.151,-196.045,69743
-0.369,-0.62,-0.103,-208.74,-154.053,-189.819,69752
-0.335,-0.639,-0.052,-172.729,-162.476,-182.739,69761
-0.287,-0.669,-0.001,-134.399,-165.283,-174.438,69770
-0.225,-0.707,0.061,-96.558,-162.964,-162.292,69779
-0.177,-0.753,0.136,-62.012,-164.795,-145.386,69788
-0.122,-0.798,0.221,-32.166,-171.692,-123.901,69796
-0.083,-0.846,0.32,-8.972,-177.734,-97.351,69805
-0.076,-0.843,0.501,6.531,-180.359,-65.125,69814
-0.076,-0.841,0.642,23.926,-188.904,-29.541,69822
-0.102,-0.845,0.767,49.133,-198.608,0.732,69831
-0.147,-0.811,0.842,79.224,-202.698,25.085,69840
-0.213,-0.756,0.897,112.061,-201.782,42.053,69849
-0.269,-0.734,0.951,142.883,-194.397,54.26,69857
-0.293,-0.724,0.984,165.771,-181.213,65.796,69866
-0.242,-0.763,1.065,178.345,-163.208,79.407,69875
-0.141,-0.786,1.192,180.359,-143.005,97.656,69884
-0.08,-0.792,1.308,179.016,-130.066,120.422,69893
-0.104,-0.791,1.415,185.425,-129.883,144.165,69901
-0.183,-0.719,1.513,197.449,-135.376,163.086,69910
-0.249,-0.655,1.58,209.717,-132.629,174.316,69919
-0.245,-0.589,1.636,217.285,-118.225,178.223,69928
-0.253,-0.56,1.666,217.163,-102.478,174.255,69937
-0.269,-0.495,1.662,204.041,-92.041,165.344,69945
-0.257,-0.469,1.651,182.922,-84.534,156.982,69954
-0.194,-0.464,1.664,155.396,-77.454,152.1,69963
-0.152,-0.49,1.534,121.643,-70.801,151.062,69971
-0.069,-0.473,1.535,84.534,-57.495,154.541,69980
-0.038,-0.481,1.483,58.044,-45.288,162.537,69989
0.002,-0.495,1.481,50.049,-28.564,167.603,69998
0.014,-0.531,1.474,59.937,-20.447,167.542,70007
0.056,-0.542,1.509,78.064,-17.273,166.565,70015
0.047,-0.587,1.477,97.107,-18.188,167.542,70024
0.124,-0.601,1.476,109.375,-19.592,169.495,70033
0.045,-0.548,1.493,112.061,-34.485,173.706,70042
0.004,-0.492,1.467,104.675,-26.245,173.706,70051
-0.051,-0.444,1.473,89.417,-15.503,169.678,70059
-0.02,-0.375,1.392,72.876,-13.977,161.56,70068
-0.038,-0.303,1.455,60.974,-16.418,151.917,70077
-0.001,-0.337,1.42,56.213,-14.587,142.639,70085
0.028,-0.34,1.443,49.988,-8.972,136.902,70094
0.024,-0.303,1.403,40.771,-1.465,135.254,70103
0.024,-0.268,1.363,30.945,9.338,136.353,70112
-0.034,-0.255,1.298,20.386,20.386,137.329,70121
-0.048,-0.192,1.242,9.338,27.954,138.55,70129
0.059,-0.103,1.217,0.793,34.607,141.174,70138
0.119,-0.112,1.157,-7.69,41.443,140.137,70147
0.059,-0.074,1.149,-16.479,45.715,131.409,70156
0.022,-0.123,1.052,-23.315,56.091,127.258,70164
0.005,-0.121,0.999,-31.006,62.988,121.643,70173
0.009,-0.077,0.965,-40.1,62.134,115.662,70182
0.009,-0.102,0.951,-51.208,60.242,109.619,70191
0.049,-0.165,0.961,-67.139,54.443,108.398,70199
0.01,-0.19,0.951,-87.097,47.913,104.126,70208
0.115,-0.138,0.968,-106.384,51.514,95.398,70217
0.118,-0.123,0.935,-109.497,49.561,84.167,70226
0.111,-0.121,0.905,-102.051,43.274,72.327,70235
0.156,-0.137,0.861,-92.59,42.236,58.838,70243
-0.446,-0.306,0.335,-22.644,-101.44,-13.672,72839
0.004,-0.319,0.913,-22.278,-12.817,-37.354,72848
-0.095,-0.35,0.669,-23.315,-52.612,-39.612,72856
-0.119,-0.41,0.691,-13.916,-43.457,-43.64,72865
-0.066,-0.445,0.722,-3.235,-25.024,-50.598,72874
-0.091,-0.511,0.751,10.315,-18.799,-50.354,72883
-0.082,-0.478,0.797,18.066,-9.338,-52.185,72892
-0.081,-0.45,0.855,23.56,-0.671,-53.65,72900
-0.11,-0.397,0.92,30.212,-2.014,-52.49,72909
-0.113,-0.378,0.959,38.391,-3.052,-51.758,72918
-0.104,-0.37,0.987,41.809,1.221,-49.622,72927
-0.114,-0.424,0.98,35.4,3.662,-46.753,72935
-0.076,-0.427,0.953,25.757,4.456,-47.119,72944
-0.073,-0.456,0.896,17.639,-1.465,-43.396,72953
-0.01,-0.426,0.903,15.015,-8.484,-37.842,72962
0.021,-0.411,0.946,14.648,-15.442,-31.25,72971
0.055,-0.444,0.978,17.151,-23.315,-24.414,72980
0.073,-0.453,0.993,16.541,-29.602,-16.296,72988
0.024,-0.456,1.01,13.0,-31.738,-8.545,72997
-0.002,-0.429,0.995,14.648,-27.588,-4.333,73005
-0.008,-0.375,0.996,19.531,-21.912,-3.113,73014
-0.032,-0.317,1.007,25.269,-15.869,-3.54,73023
-0.049,-0.246,1.013,29.114,-9.094,-7.568,73032
-0.035,-0.225,1.004,32.349,-2.625,-13.306,73040
-0.018,-0.221,0.967,37.048,2.808,-18.433,73049
-0.009,-0.23,0.986,42.053,2.686,-21.79,73058
-0.15,-0.289,0.84,43.64,-1.77,-23.376,73067
0.019,-0.218,0.996,41.687,-10.315,-25.269,73076
-0.056,-0.234,0.99,31.067,-30.64,-22.949,73084
-0.06,-0.24,0.984,21.79,-31.494,-26.062,73093
0.011,-0.264,1.021,17.151,-23.315,-30.273,73102
-0.01,-0.283,1.04,11.902,-22.339,-28.076,73111
0.021,-0.298,1.087,7.568,-22.949,-25.452,73120
-0.022,-0.251,1.09,5.066,-21.24,-24.78,73128
-0.064,-0.277,1.092,6.592,-15.808,-23.987,73137
-0.057,-0.297,1.086,7.568,-10.986,-25.879,73146
-0.069,-0.337,1.072,6.165,-9.033,-25.513,73155
-0.056,-0.327,1.068,0.061,-8.423,-26.55,73164
-0.09,-0.313,1.113,-7.263,-7.568,-27.649,73172
-0.08,-0.299,1.1,-8.301,-3.174,-31.25,73181
-0.055,-0.338,1.037,-2.625,2.38,-31.067,73190
-0.064,-0.392,1.047,2.93,9.216,-27.649,73198
-0.04,-0.404,0.975,7.385,8.789,-25.146,73207
-0.099,-0.379,0.948,11.23,4.211,-20.996,73216
-0.171,-0.319,0.883,14.832,3.418,-19.348,73225
-0.141,-0.377,0.917,20.691,0.061,-25.879,73233
-0.103,-0.369,0.914,20.325,-3.662,-32.776,73242
-0.136,-0.379,0.852,21.484,-8.484,-34.912,73251
-0.112,-0.364,0.841,25.818,-15.015,-39.429,73260
-0.07,-0.505,0.883,28.625,-19.47,-40.344,73268
0.031,-0.556,1.165,22.888,-24.719,-35.889,73277
0.0,-0.535,1.109,-0.244,-17.395,-19.287,73286
-0.111,-0.449,0.967,-11.475,-5.005,-5.92,73295
-0.042,-0.42,1.012,-7.385,4.028,-6.409,73304
-0.09,-0.373,0.97,-11.23,-0.183,-7.751,73312
-0.098,-0.32,0.974,-17.334,4.089,-9.766,73321
-0.073,-0.297,0.926,-22.705,5.615,-13.855,73330
-0.095,-0.309,0.855,-26.245,3.296,-15.93,73339
-0.083,-0.325,0.809,-30.64,1.16,-16.541,73348
-0.066,-0.339,0.788,-34.729,-2.136,-14.16,73356
-0.068,-0.306,0.8,-36.621,-11.23,-10.864,73365
-0.07,-0.272,0.835,-32.166,-19.714,-7.08,73374
-0.099,-0.236,0.913,-20.63,-22.705,-4.639,73383
-0.11,-0.226,1.002,-7.446,-23.804,-5.371,73392
-0.175,-0.199,0.893,4.944,-23.254,-8.789,73400
-0.166,-0.233,0.85,30.518,-19.287,-16.724,73409
-0.018,-0.678,1.996,26.062,2.563,-16.235,73417
-0.014,-0.179,1.141,-64.026,44.495,-4.272,73426
-0.136,-0.342,1.123,-21.484,57.617,-2.38,73435
-0.072,-0.42,0.899,5.432,67.139,9.155,73444
-0.194,-0.35,0.785,-16.663,44.678,13.367,73453
-0.067,-0.483,0.973,-48.096,6.104,13.367,73461
-0.021,-0.417,1.01,-55.237,-0.916,21.729,73470
-0.03,-0.297,1.052,-53.955,-1.77,26.672,73479
-0.161,-0.029,1.254,-40.344,0.854,23.865,73488
-0.097,-0.031,1.158,-4.15,15.869,13.672,73496
-0.096,-0.088,0.977,23.56,30.823,-0.916,73505
-0.138,-0.15,0.864,34.18,38.879,-13.55,73514
-0.125,-0.157,0.923,30.579,36.072,-23.01,73523
-0.105,-0.139,0.887,29.785,27.527,-30.151,73532
-0.02,-0.306,0.949,34.851,15.686,-30.762,73540
-0.063,-0.325,0.821,28.381,6.592,-22.644,73549
-0.068,-0.3,0.895,26.794,-2.014,-18.555,73558
-0.058,-0.273,0.829,31.677,-7.568,-19.348,73567
-0.062,-0.383,0.776,53.406,-13.428,-21.423,73576
-0.095,-0.286,0.44,99.976,-24.048,-23.865,73584
-0.057,-0.126,-0.577,212.036,-51.086,-28.259,73593
0.087,0.34,-2.038,442.932,-111.511,-40.1,73602
0.363,-2.746,2.196,273.682,-321.167,-114.075,73611
-1.399,0.783,3.99,-192.2,-245.422,-84.167,73619
-0.082,-0.126,-0.346,122.131,13.672,-12.329,73628
-0.274,-0.611,0.508,69.58,-7.69,-27.466,73637
-0.341,-0.371,0.879,22.644,-16.418,-12.024,73646
-0.328,-0.445,0.801,10.559,-21.057,-17.578,73655
-0.186,-0.522,0.809,-1.465,-19.043,-32.227,73663
-0.074,-0.589,0.917,-3.906,-14.099,-40.588,73672
-0.086,-0.416,0.958,17.09,1.099,-48.462,73681
-0.106,-0.448,0.908,46.875,15.747,-59.448,73690
-0.106,-0.461,0.894,54.382,17.029,-62.5,73699
-0.226,-0.456,0.781,46.509,12.024,-61.401,73707
-0.155,-0.371,0.779,33.936,10.864,-58.472,73716
-0.161,-0.473,0.817,22.644,12.207,-44.739,73725
-0.229,-0.503,0.814,16.846,14.343,-36.072,73734
