millis,aX,aY,aZ,gX,gY,gZ
64546,-0.075,0.100,0.982,-0.488,3.052,4.578
64555,-0.075,0.099,0.981,-0.305,3.235,4.150
64564,-0.073,0.099,0.981,-0.061,3.052,3.784
64573,-0.073,0.100,0.982,0.122,2.869,3.601
64582,-0.073,0.101,0.983,0.305,3.235,3.418
64590,-0.073,0.101,0.982,0.488,3.174,3.174
64599,-0.073,0.102,0.980,0.549,3.113,3.357
64608,-0.072,0.103,0.981,0.427,2.686,3.601
64616,-0.072,0.103,0.982,0.610,2.747,3.723
64625,-0.073,0.101,0.981,0.549,2.502,3.784
64634,-0.072,0.099,0.981,0.549,2.563,3.906
64643,-0.072,0.099,0.981,0.366,2.686,3.906
64652,-0.073,0.098,0.983,0.427,2.686,3.967
64660,-0.073,0.097,0.982,0.427,2.563,3.845
64669,-0.073,0.097,0.982,0.488,2.625,3.601
65826,-0.043,-1.558,1.187,12.207,5.188,20.569
65835,-0.044,-1.497,1.181,2.930,6.714,37.720
65844,-0.041,-1.883,1.102,-3.357,1.526,53.162
65853,-0.076,-1.324,1.073,-4.944,7.324,57.007
65862,-0.084,-1.326,1.161,-5.188,16.479,87.524
65870,-0.237,-1.128,1.149,-5.127,10.498,103.882
65879,-0.244,-1.341,1.146,-9.216,10.132,108.398
65888,-0.350,-0.668,1.072,-19.043,14.160,122.131
65897,-0.431,-0.154,1.048,-7.324,11.719,149.536
65906,-0.379,-0.111,1.031,0.122,17.822,158.081
65914,-0.362,-0.044,0.944,-1.892,18.738,151.184
65923,-0.362,0.216,0.915,-9.338,20.691,147.583
65932,-0.305,0.524,0.848,-16.174,20.691,146.667
65941,-0.217,1.004,0.950,-10.925,22.522,154.480
65949,-0.203,1.028,0.773,-7.629,21.790,158.691
65958,-0.164,1.304,0.835,-12.268,20.325,149.353
65967,-0.106,1.391,0.836,-5.554,19.714,134.277
65976,-0.091,1.464,0.803,0.671,18.799,119.080
65984,-0.045,1.570,0.794,-2.136,20.752,106.750
65993,-0.014,1.655,0.835,-6.775,20.203,94.971
66002,-0.059,1.522,0.783,-8.789,14.526,85.693
66011,-0.108,1.477,0.815,-9.705,9.827,75.378
66020,-0.127,1.474,0.819,-6.653,9.583,66.772
66028,-0.201,1.432,0.794,-7.080,7.812,60.120
66037,-0.259,1.354,0.818,-6.226,5.554,51.392
66046,-0.305,1.237,0.816,-5.066,6.348,43.091
66055,-0.407,1.243,0.829,-6.287,7.935,33.569
66064,-0.447,1.216,0.822,-6.958,6.592,24.170
66072,-0.482,1.130,0.828,-5.737,4.883,13.672
66081,-0.474,0.897,0.853,-3.784,2.441,2.625
66090,-0.386,0.569,0.892,-3.540,3.418,-4.333
66099,-0.213,0.308,0.983,-6.653,7.141,-3.723
66107,-0.186,0.368,0.950,-15.564,5.127,-1.648
66116,-0.291,0.725,0.909,-12.634,-0.366,-5.188
66125,-0.322,0.356,0.918,4.089,-4.211,-2.563
66134,-0.179,0.021,0.983,7.568,-5.798,-13.733
66142,-0.118,-0.047,1.004,2.136,-3.906,-15.198
66151,-0.110,-0.082,1.002,-0.244,-2.869,-10.010
66160,-0.029,-0.154,1.016,0.793,-3.296,-9.583
66169,-0.028,-0.164,0.978,0.549,-3.540,-9.155
66177,0.009,-0.071,0.984,-5.188,3.601,-2.808
66186,0.018,0.010,0.990,-10.254,10.376,2.258
66195,-0.019,0.067,1.011,-9.277,11.536,3.235
66203,-0.017,0.072,0.985,-1.953,5.737,3.296
66212,-0.004,0.116,0.980,0.305,4.028,3.723
66221,-0.006,0.185,0.968,0.427,4.272,4.944
66230,-0.037,0.158,0.974,1.404,4.944,7.019
66239,-0.053,0.146,0.974,2.808,5.005,8.240
66248,-0.057,0.145,0.980,3.113,5.005,8.789
66256,-0.069,0.147,0.976,1.831,5.066,9.155
66265,-0.076,0.143,0.975,0.916,4.944,8.911
66274,-0.087,0.148,0.975,0.977,4.700,7.874
66282,-0.081,0.138,0.977,0.854,4.089,7.019
66291,-0.083,0.142,0.980,0.427,3.845,6.470
66300,-0.078,0.140,0.978,-0.183,3.601,5.493
66309,-0.078,0.138,0.973,-0.610,3.418,4.639
66318,-0.073,0.137,0.977,-0.793,3.174,3.723
66326,-0.076,0.133,0.977,-0.488,2.869,3.052
66335,-0.073,0.133,0.976,-0.793,3.174,2.319
66344,-0.075,0.135,0.974,-0.427,3.174,1.648
66353,-0.077,0.135,0.976,1.038,2.808,1.404
66362,-0.076,0.134,0.978,1.343,2.686,1.038
66370,-0.071,0.141,0.979,-0.061,3.418,1.526
66379,-0.070,0.141,0.974,-0.244,3.723,2.136
66388,-0.073,0.146,0.974,0.488,3.235,2.991
66397,-0.072,0.148,0.983,-0.366,3.357,3.357
66405,-0.106,0.133,0.992,-0.305,2.808,3.113
66414,-0.084,0.137,0.981,-3.479,3.113,1.465
66423,-0.072,0.129,0.972,-6.409,3.479,-0.977
66432,-0.057,0.120,0.980,-4.700,2.991,-2.563
66440,-0.070,0.145,0.969,-4.944,3.113,-1.587
66449,-0.066,0.121,0.981,-4.883,3.174,-1.831
66458,-0.059,0.130,0.975,-3.052,2.747,-0.793
66467,-0.068,0.134,0.978,-1.953,2.625,0.549
66476,-0.069,0.135,0.977,-1.587,2.686,1.221
66484,-0.071,0.136,0.977,-0.916,2.747,1.953
66493,-0.070,0.140,0.976,-0.854,2.808,2.319
66502,-0.070,0.141,0.977,-0.671,2.869,2.441
66510,-0.073,0.139,0.976,-0.427,2.747,2.502
66519,-0.071,0.141,0.976,0.000,2.869,2.747
66528,-0.071,0.143,0.976,0.305,2.808,2.991
66537,-0.071,0.142,0.976,0.244,2.686,3.174
66546,-0.070,0.141,0.976,0.061,2.686,3.479
66554,-0.069,0.141,0.978,0.061,2.747,3.479
66563,-0.069,0.138,0.977,0.305,2.625,3.296
66572,-0.070,0.137,0.977,0.366,2.808,3.296
66581,-0.069,0.137,0.977,0.000,3.113,2.991
66590,-0.069,0.137,0.978,0.183,3.113,2.686
66598,-0.068,0.139,0.979,0.000,3.296,2.502
66607,-0.067,0.140,0.978,-0.610,3.418,2.686
66616,-0.068,0.141,0.977,-0.977,3.296,3.052
66625,-0.069,0.143,0.976,-1.038,3.235,3.296
66634,-0.070,0.143,0.977,-0.732,3.174,3.479
66642,-0.071,0.144,0.977,-1.099,3.174,3.601
66651,-0.071,0.145,0.974,-1.343,3.235,3.540
66660,-0.070,0.145,0.975,-1.160,3.235,3.479
66669,-0.069,0.147,0.976,-1.099,3.235,3.540
66677,-0.060,0.154,0.973,-1.160,3.357,3.479
66686,-0.067,0.149,0.975,-1.282,3.723,3.235
66695,-0.065,0.149,0.974,-1.160,4.028,2.930
66703,-0.065,0.148,0.975,-1.099,4.333,2.502
66712,-0.068,0.147,0.977,-1.648,4.761,1.953
66721,-0.069,0.148,0.981,-2.014,4.822,1.892
66730,-0.070,0.152,0.976,-2.808,4.761,2.197
66738,-0.071,0.157,0.976,-4.028,4.700,2.625
66747,-0.070,0.151,0.978,-4.578,4.639,2.075
66756,-0.068,0.148,0.976,-4.639,4.395,1.648
66765,-0.066,0.149,0.975,-4.395,4.333,1.526
66774,-0.067,0.157,0.971,-3.418,3.784,1.709
66782,-0.069,0.157,0.972,-1.831,2.808,1.465
66791,-0.069,0.147,0.978,-1.282,2.441,1.160
66800,-0.068,0.151,0.976,-2.136,2.808,1.160
66809,-0.067,0.149,0.975,-1.221,2.380,0.916
66818,-0.064,0.152,0.970,-0.488,2.258,1.160
66826,-0.064,0.158,0.970,-0.366,2.319,1.526
66835,-0.063,0.154,0.974,-0.183,1.831,1.587
66843,-0.068,0.163,0.971,-0.061,1.587,1.343
66852,-0.067,0.149,0.969,0.427,1.404,0.366
66861,-0.073,0.147,0.975,0.122,1.709,0.549
68124,-0.011,0.420,1.111,-30.518,23.560,25.940
68133,-0.102,0.262,1.017,-15.564,29.419,18.250
68141,-0.182,0.151,0.989,-13.489,19.958,15.686
68150,-0.157,0.117,0.973,-3.296,8.972,12.146
68159,-0.141,0.110,0.981,2.686,4.333,8.301
68168,-0.095,0.131,0.977,3.357,3.113,4.700
68177,-0.081,0.134,0.977,1.343,3.357,2.747
68186,-0.059,0.131,0.976,1.648,3.845,1.160
68194,-0.017,0.118,0.994,3.479,4.150,0.732
68203,-0.042,0.102,0.962,5.249,1.404,0.488
68212,-0.027,0.131,0.984,4.578,2.075,3.052
68221,-0.060,0.160,0.977,2.319,3.235,6.958
68229,-0.081,0.170,0.973,1.831,3.235,7.874
68238,-0.080,0.162,0.979,2.075,3.113,6.836
68247,-0.117,0.161,0.970,1.099,3.174,5.798
68256,-0.119,0.154,0.976,0.366,3.357,4.456
68265,-0.099,0.144,0.977,0.122,2.869,3.235
68273,-0.075,0.141,0.981,-0.305,2.686,2.869
68282,-0.080,0.154,0.980,-1.465,3.357,3.052
68291,-0.081,0.151,0.978,-2.747,2.991,2.258
68300,-0.076,0.151,0.979,-4.028,1.831,0.488
68308,-0.099,0.170,0.967,-5.127,1.282,-0.488
68317,-0.073,0.146,0.977,-3.845,0.671,-1.831
68326,-0.075,0.157,0.973,-2.625,-0.122,-2.991
68335,-0.066,0.159,0.977,-0.916,-0.427,-4.517
68344,-0.041,0.135,0.976,0.916,-0.610,-7.019
68352,-0.031,0.124,0.977,0.977,0.183,-5.676
68361,-0.038,0.129,0.975,0.549,1.282,-2.563
68370,-0.050,0.139,0.978,0.610,2.258,0.427
68379,-0.060,0.144,0.978,1.587,2.380,2.258
68387,-0.064,0.146,0.978,2.014,2.380,3.296
68396,-0.064,0.148,0.978,2.075,2.441,3.296
68405,-0.066,0.147,0.977,2.197,2.563,3.174
68413,-0.065,0.147,0.978,2.258,2.625,3.113
68422,-0.066,0.147,0.976,2.502,2.686,3.113
68431,-0.066,0.147,0.976,2.625,2.563,3.113
68440,-0.066,0.146,0.976,2.808,2.625,3.174
68449,-0.066,0.147,0.978,2.808,3.113,3.479
68457,-0.057,0.151,0.975,2.808,3.174,3.540
68466,-0.052,0.154,0.981,3.052,3.357,3.601
68475,-0.058,0.144,0.977,3.113,3.479,3.357
68484,-0.066,0.141,0.973,2.747,3.784,2.747
68493,-0.072,0.139,0.984,2.319,4.211,1.892
68501,-0.074,0.130,0.980,2.747,4.272,1.343
68510,-0.083,0.128,0.974,2.380,3.845,2.441
68519,-0.067,0.132,0.986,0.977,4.089,3.174
68527,-0.096,0.139,0.952,1.404,2.136,1.892
68536,-0.077,0.146,0.985,1.770,1.404,0.793
68545,-0.076,0.147,0.982,0.854,2.869,2.075
68554,-0.074,0.147,0.978,0.549,2.747,2.686
68563,-0.075,0.147,0.974,0.671,2.502,2.747
68571,-0.078,0.147,0.978,0.671,2.563,2.930
68580,-0.078,0.144,0.979,0.732,2.441,2.991
68589,-0.075,0.141,0.979,0.854,2.502,2.930
68598,-0.067,0.144,0.977,0.366,2.747,2.625
68607,-0.063,0.141,0.979,0.427,2.747,2.625
68615,-0.060,0.136,0.979,0.977,2.686,2.563
68624,-0.053,0.124,0.979,1.160,2.869,2.625
68633,-0.037,0.122,0.990,1.282,3.174,3.662
68641,-0.053,0.128,0.978,0.793,2.991,6.470
68650,-0.059,0.134,0.980,0.916,3.235,7.446
68659,-0.058,0.141,0.983,1.221,3.235,7.507
68668,-0.067,0.138,0.979,0.916,2.991,7.629
68677,-0.072,0.147,0.978,0.244,3.113,7.202
68685,-0.070,0.150,0.978,0.366,2.686,6.104
68694,-0.079,0.157,0.974,0.244,2.686,5.920
68703,-0.072,0.152,0.976,0.488,3.174,5.310
68712,-0.073,0.152,0.977,0.610,3.113,4.700
68720,-0.066,0.152,0.976,-0.366,3.296,4.395
68729,-0.068,0.151,0.977,-1.465,3.906,3.479
68738,-0.061,0.153,0.980,-2.502,4.517,2.075
68747,-0.058,0.145,0.983,-4.150,5.310,-0.183
68755,-0.059,0.140,0.978,-5.493,5.554,-2.441
68764,-0.060,0.147,0.976,-5.615,5.371,-3.662
68773,-0.062,0.141,0.976,-5.005,5.554,-3.784
68782,-0.064,0.134,0.981,-3.662,5.066,-2.991
68790,-0.054,0.137,0.980,-2.502,4.333,-2.441
68799,-0.057,0.140,0.976,-2.014,4.089,-2.319
68808,-0.062,0.144,0.977,-1.465,3.906,-2.014
68817,-0.074,0.142,0.975,-0.244,3.174,-1.221
68826,-0.071,0.149,0.977,0.671,2.747,0.183
68834,-0.071,0.148,0.979,1.099,2.625,1.526
68843,-0.070,0.147,0.978,1.282,2.197,2.441
68852,-0.065,0.152,0.977,1.343,1.770,3.113
68861,-0.066,0.149,0.977,2.075,1.160,3.540
68870,-0.067,0.149,0.977,1.953,1.282,3.662
68878,-0.071,0.149,0.978,1.831,1.831,3.601
68887,-0.067,0.151,0.977,2.136,1.282,4.211
68896,-0.056,0.153,0.974,2.686,0.671,4.333
68905,-0.055,0.152,0.974,3.601,0.488,4.456
68914,-0.039,0.159,0.978,4.822,0.122,5.066
68922,-0.023,0.166,0.974,6.836,-0.183,5.371
68931,-0.037,0.174,0.970,7.935,0.732,4.150
68939,-0.043,0.182,0.974,8.850,1.099,2.441
68948,-0.010,0.219,0.974,9.094,0.732,1.831
68957,-0.060,0.166,0.970,6.836,0.549,4.333
68966,-0.104,0.095,0.983,2.075,1.587,3.174
68975,-0.132,0.045,0.990,-1.343,3.906,2.930
68984,-0.127,0.046,0.991,-1.038,3.906,4.211
68992,-0.087,0.106,0.987,0.732,2.808,5.249
69001,-0.068,0.136,0.981,0.488,2.563,4.211
69010,-0.079,0.140,0.981,-0.671,2.991,4.517
69019,-0.075,0.143,0.983,-0.244,1.648,6.409
69028,-0.085,0.150,0.981,1.587,0.549,8.911
69036,-0.075,0.158,0.981,3.296,-0.305,11.902
69045,-0.072,0.168,0.978,4.395,-1.709,13.428
69054,-0.073,0.162,0.975,4.883,-2.380,14.465
69063,-0.070,0.161,0.975,4.578,-2.319,14.587
69071,-0.073,0.131,0.971,3.540,-1.587,13.916
69080,-0.063,0.090,0.980,2.380,-0.427,10.437
69089,-0.064,0.092,0.980,0.732,0.977,6.592
69098,-0.066,0.088,0.977,-0.549,2.747,4.639
69106,-0.074,0.118,0.976,-2.014,4.822,2.563
69115,-0.074,0.132,0.980,-3.540,6.287,1.221
69124,-0.071,0.140,0.983,-4.150,6.897,0.549
69133,-0.078,0.142,0.986,-3.845,6.226,0.916
69142,-0.076,0.144,0.982,-3.174,4.639,1.648
69150,-0.074,0.149,0.982,-2.869,3.174,2.563
69159,-0.068,0.154,0.981,-1.892,1.526,3.113
70729,-0.444,1.483,0.825,-11.963,-7.202,34.973
70737,-0.291,1.608,0.828,-5.737,-6.531,13.611
70746,-0.203,1.648,0.773,-2.991,-7.385,-4.456
70755,-0.124,1.624,0.835,-5.127,-5.920,-5.676
70764,-0.067,1.564,0.806,-9.705,-8.240,-0.488
70772,-0.074,1.450,0.812,-17.273,-9.155,8.972
70781,-0.062,1.463,0.797,-20.081,-4.150,18.494
70790,-0.127,1.582,0.701,-14.038,0.488,24.292
70799,-0.153,1.669,0.741,-6.348,8.606,26.001
70807,-0.252,1.570,0.861,5.798,17.029,24.353
70816,-0.246,1.663,0.690,6.897,10.193,0.427
70825,-0.183,1.227,0.848,8.362,7.874,-24.841
70834,-0.324,1.424,1.005,14.038,14.771,-52.124
70843,-0.359,0.906,0.772,11.719,-2.258,-77.393
70851,-0.544,0.642,0.924,-1.221,-7.935,-121.582
70860,-0.734,0.543,0.818,-6.775,-20.630,-165.283
70869,-0.429,-0.270,1.157,19.775,-16.907,-213.196
70878,-0.422,-0.275,1.078,16.663,-21.118,-235.107
70886,-0.466,-0.747,1.058,5.676,-40.833,-237.671
70895,-0.357,-1.132,1.163,-0.183,-38.269,-250.366
70904,-0.380,-1.411,1.173,-17.517,-41.626,-249.329
70913,-0.429,-1.856,1.147,-19.104,-43.152,-240.051
70922,-0.290,-2.436,1.265,-0.488,-30.029,-226.929
70930,-0.291,-2.643,1.363,15.442,-20.996,-193.420
70939,-0.226,-2.465,1.372,17.334,-13.000,-146.362
70948,-0.243,-2.327,1.343,11.841,-3.418,-104.065
70957,-0.239,-2.069,1.275,10.742,-2.197,-77.332
70966,-0.230,-2.062,1.280,12.329,-5.554,-57.983
70974,-0.332,-1.789,1.240,10.376,-7.507,-41.321
70983,-0.357,-1.411,1.139,12.451,-9.155,-24.109
70991,-0.180,-0.944,1.017,14.954,-4.272,-4.761
71000,0.012,-0.667,1.206,8.423,12.573,16.357
71009,-0.186,-0.197,1.035,14.893,4.700,77.271
71018,-0.169,-0.309,1.030,32.532,-5.188,75.500
71027,-0.127,-0.255,1.061,25.757,-2.319,57.556
71035,-0.227,-0.009,1.076,4.272,-8.301,55.847
71044,-0.254,0.106,0.995,-14.099,-20.142,44.922
71053,-0.311,0.103,0.917,-28.870,-29.419,24.170
71062,-0.256,0.343,0.886,-37.720,-26.184,12.817
71071,-0.227,0.385,0.834,-30.823,-18.555,7.935
71080,-0.213,0.427,0.830,-16.846,-8.423,5.371
71088,-0.186,0.390,0.859,2.991,-0.916,2.747
71097,-0.200,0.221,0.886,20.203,5.798,2.747
71106,-0.174,0.130,0.945,29.358,14.832,8.850
71114,-0.178,0.035,0.963,34.363,23.193,14.954
71123,-0.174,-0.059,1.020,36.682,28.564,15.625
71132,-0.145,-0.167,1.057,35.828,31.189,15.625
71141,-0.085,-0.146,1.057,29.968,28.503,20.996
71149,-0.079,-0.168,1.073,15.930,19.104,28.015
71158,-0.096,-0.323,1.005,2.136,5.066,32.227
71167,-0.080,-0.334,1.008,-1.892,1.038,31.128
71176,-0.045,-0.353,1.015,-0.122,3.662,31.189
71185,-0.027,-0.366,1.016,1.831,6.470,34.485
71193,-0.018,-0.373,1.016,1.526,7.629,38.879
71202,-0.016,-0.360,1.029,-0.122,8.911,42.480
71211,0.012,-0.333,1.033,0.000,10.315,45.715
71220,-0.019,-0.244,1.023,2.258,10.498,49.438
71229,-0.032,-0.148,1.017,1.770,8.606,49.561
71237,-0.056,-0.166,1.014,1.648,5.554,47.180
71246,-0.034,-0.242,1.011,2.197,3.845,40.771
71255,-0.092,0.055,1.011,4.272,6.104,34.241
71264,-0.066,0.085,0.988,3.540,4.211,30.334
71273,-0.023,0.076,0.991,0.244,2.014,29.846
71281,-0.077,0.127,0.976,-1.892,-0.061,33.325
71290,-0.143,0.210,0.977,-6.348,-1.770,38.513
71298,-0.136,0.260,0.932,-11.047,-1.831,47.424
71307,-0.107,0.278,0.967,-15.320,-2.441,57.983
71316,-0.124,0.377,0.945,-19.287,-3.540,68.115
71325,-0.127,0.441,0.921,-21.118,-3.479,75.378
71334,-0.138,0.439,0.932,-21.057,-0.732,81.055
71342,-0.116,0.575,0.920,-20.142,1.648,87.402
71351,-0.191,0.582,0.917,-20.325,2.441,87.463
71360,-0.191,0.536,0.923,-21.423,1.709,82.703
71369,-0.175,0.452,0.964,-23.315,2.014,76.355
71377,-0.186,0.432,0.958,-27.710,2.075,74.219
71386,-0.198,0.450,0.927,-33.569,2.991,74.158
71395,-0.222,0.506,0.882,-35.889,4.028,72.754
71404,-0.247,0.650,0.861,-33.508,6.287,68.298
71413,-0.259,0.746,0.832,-25.391,9.338,60.974
71421,-0.266,0.823,0.826,-13.672,10.010,49.866
71430,-0.279,0.763,0.835,-2.075,10.742,34.973
71439,-0.204,0.637,0.887,5.310,11.169,17.029
71448,-0.120,0.283,0.952,8.606,9.583,2.625
71457,-0.168,0.184,0.986,0.732,9.521,-3.906
71465,-0.159,0.240,0.927,-5.493,11.597,-6.042
71474,-0.126,0.163,0.908,1.465,15.320,-12.024
71483,-0.113,0.309,0.871,18.066,19.348,-11.230
71492,-0.172,0.120,0.919,36.926,27.039,-3.479
71500,-0.102,0.035,1.017,44.434,38.025,-5.981
71509,0.091,-0.164,1.207,36.804,39.001,-2.319
71518,-0.154,0.109,1.003,-8.484,20.203,12.573
71526,-0.086,0.064,0.961,-21.301,6.653,10.010
71535,-0.085,0.028,1.009,-8.240,8.667,9.705
71544,-0.109,0.046,0.996,-4.639,6.531,11.108
71553,-0.102,0.056,0.992,-5.615,4.028,9.338
71562,-0.120,0.071,0.983,-1.709,1.343,4.822
71570,-0.075,0.051,0.986,3.052,-0.488,-0.122
71579,-0.074,0.053,0.988,4.333,-0.549,-2.136
71588,-0.085,0.080,0.980,4.517,-0.732,-2.625
71597,-0.074,0.121,0.977,5.737,-0.427,-3.906
71606,-0.062,0.148,0.980,7.446,-0.122,-5.554
71614,-0.064,0.130,0.976,7.507,0.061,-6.165
71623,-0.084,0.093,0.969,5.310,0.427,-6.165
71632,-0.040,0.147,1.019,1.892,1.343,-5.920
71641,-0.045,0.214,0.949,7.996,-0.916,-2.869
71650,-0.068,0.172,0.957,10.071,-0.977,-0.305
71658,-0.065,0.174,0.980,3.662,1.404,-1.099
71667,-0.080,0.206,0.981,2.747,0.977,-1.648
71675,-0.065,0.191,0.973,4.089,-0.549,-3.784
71684,-0.066,0.179,0.967,4.211,-1.160,-6.531
71693,-0.068,0.177,0.960,-0.122,-0.977,-9.766
71702,-0.074,0.188,0.961,-5.127,-0.366,-12.817
71711,-0.090,0.183,0.958,-8.850,0.244,-17.029
71720,-0.129,0.184,0.911,-10.620,2.258,-20.874
71728,-0.049,0.053,0.983,-13.794,8.484,-20.203
71737,-0.049,0.016,1.043,-17.090,10.071,-19.775
71746,-0.077,0.026,0.995,-9.338,6.470,-14.954
71755,-0.095,0.037,0.982,-3.723,2.686,-9.644
71764,-0.089,0.089,0.987,-4.272,4.272,-6.836
73579,-0.588,1.048,0.843,-6.775,3.418,47.852
73587,-0.465,0.502,0.910,-10.071,2.686,27.344
73596,-0.434,0.892,0.883,-10.437,6.226,26.794
73605,-0.530,1.191,0.861,-7.568,4.517,31.494
73614,-0.528,0.719,0.896,-6.775,2.380,18.799
73623,-0.303,0.323,0.963,-8.667,2.686,4.517
73631,-0.310,0.567,0.949,-7.324,6.104,11.841
73640,-0.143,0.236,0.947,-4.700,6.042,13.672
73649,-0.086,0.123,0.947,-9.338,4.456,8.240
73657,-0.115,0.069,0.989,-19.043,2.563,8.728
73666,-0.148,0.070,0.997,-23.499,0.793,11.597
73675,-0.135,0.051,1.000,-20.020,2.625,15.686
73684,-0.069,0.057,0.992,-14.587,6.226,20.386
73693,-0.024,0.071,0.999,-10.315,5.615,21.118
73702,0.001,0.090,0.995,-5.859,5.493,19.409
73710,-0.003,0.093,0.993,-0.183,4.150,14.954
73719,0.002,0.126,0.984,3.296,3.174,11.597
73728,-0.010,0.145,0.980,4.883,3.174,10.986
73737,-0.029,0.135,0.980,5.493,3.906,11.108
73745,-0.036,0.111,0.980,5.371,3.906,11.353
73754,-0.043,0.108,0.979,4.761,3.723,12.390
73763,-0.052,0.114,0.981,4.150,3.784,12.939
73771,-0.058,0.121,0.979,3.296,3.784,13.428
73780,-0.061,0.125,0.979,2.502,3.662,13.123
73789,-0.067,0.112,0.979,2.136,2.930,11.536
73798,-0.066,0.103,0.980,1.892,2.930,10.132
73807,-0.070,0.112,0.980,1.892,3.174,9.338
73816,-0.067,0.116,0.979,1.831,3.113,8.484
73824,-0.063,0.115,0.977,1.709,2.869,7.202
73833,-0.058,0.111,0.979,1.221,2.747,5.920
73841,-0.055,0.109,0.976,0.549,2.502,5.127
73850,-0.053,0.108,0.977,-0.305,2.563,4.211
73859,-0.054,0.104,0.982,-0.549,2.625,3.723
73868,-0.054,0.102,0.980,-0.549,2.563,3.540
73877,-0.054,0.100,0.982,-0.488,2.441,3.479
73886,-0.053,0.101,0.983,-0.366,2.563,3.235
73894,-0.053,0.103,0.981,-0.366,2.441,3.113
73903,-0.055,0.111,0.978,-0.305,2.502,2.502
73912,-0.058,0.104,0.979,-1.160,2.625,1.282
73921,-0.060,0.106,0.978,-1.648,3.052,0.549
73929,-0.064,0.122,0.978,-2.502,3.052,-0.427
73938,-0.059,0.108,0.982,-2.808,2.747,-1.831
73947,-0.057,0.103,0.980,-3.113,2.319,-2.563
73956,-0.055,0.111,0.979,-3.296,2.563,-2.747
73964,-0.055,0.118,0.980,-3.601,2.930,-2.808
73973,-0.057,0.110,0.979,-4.150,3.052,-3.174
73982,-0.056,0.108,0.981,-4.395,3.052,-3.784
73991,-0.054,0.111,0.982,-3.967,3.113,-4.395
74000,-0.050,0.120,0.981,-3.174,3.418,-4.456
74008,-0.047,0.131,0.978,-2.625,3.723,-4.639
74017,-0.054,0.150,0.975,-2.380,3.784,-5.310
74026,-0.059,0.137,0.978,-2.563,3.540,-7.141
74035,-0.053,0.107,0.981,-2.625,3.113,-8.545
74043,-0.058,0.093,0.985,-2.625,2.686,-7.690
74052,-0.059,0.092,0.986,-2.441,2.686,-5.554
74061,-0.055,0.105,0.983,-2.075,2.625,-3.357
74070,-0.062,0.105,0.983,-1.770,2.319,-2.197
74078,-0.059,0.098,0.983,-1.648,2.563,-2.014
74087,-0.058,0.109,0.982,-1.160,2.625,-1.526
74096,-0.062,0.125,0.981,-0.671,2.319,-1.526
74105,-0.055,0.110,0.983,0.000,1.892,-2.380
74114,-0.051,0.099,0.984,0.244,1.953,-2.502
74122,-0.048,0.102,0.982,0.671,2.136,-1.892
74131,-0.055,0.115,0.981,1.160,2.441,-1.038
74140,-0.055,0.116,0.982,1.404,2.136,-1.160
74149,-0.044,0.111,0.982,1.526,1.831,-1.343
74157,-0.050,0.113,0.981,1.587,1.831,-0.793
74166,-0.049,0.114,0.981,1.343,2.258,0.122
74175,-0.050,0.118,0.981,1.282,2.197,1.099
74184,-0.050,0.118,0.982,1.160,2.075,2.075
74192,-0.052,0.116,0.981,0.793,1.892,2.441
74201,-0.053,0.115,0.981,1.038,2.075,2.991
74210,-0.056,0.116,0.982,1.038,2.502,3.418
74219,-0.057,0.117,0.981,0.793,2.563,3.540
74228,-0.055,0.116,0.981,0.427,2.563,3.601
74236,-0.056,0.115,0.979,0.122,2.563,3.601
74245,-0.061,0.125,0.980,0.000,3.052,3.113
74254,-0.057,0.115,0.980,-0.427,2.808,1.709
74263,-0.061,0.116,0.982,-0.793,2.258,0.000
74271,-0.062,0.119,0.981,-0.488,2.319,-1.160
74280,-0.076,0.131,0.977,-0.610,1.770,-2.625
74289,-0.081,0.129,0.979,-0.854,0.793,-6.104
74298,-0.057,0.113,0.982,-0.610,-0.061,-10.376
74306,-0.077,0.119,0.981,-0.122,-0.793,-13.367
74315,-0.108,0.126,0.979,0.488,-1.038,-15.503
74324,-0.112,0.122,0.979,0.671,-1.282,-19.592
74333,-0.100,0.122,0.978,1.587,-2.502,-25.146
74342,-0.058,0.124,0.982,3.052,-4.944,-29.785
74350,-0.055,0.134,0.978,2.502,-4.517,-29.419
74359,-0.051,0.135,0.977,0.854,-4.028,-29.175
74368,-0.044,0.131,0.978,-1.099,-3.113,-29.114
74376,-0.052,0.124,0.983,-2.930,-1.953,-27.893
74385,-0.035,0.112,0.983,-3.479,-1.160,-26.978
74394,-0.042,0.121,0.980,-3.967,-0.366,-24.475
74403,-0.039,0.118,0.981,-3.723,0.000,-22.827
74412,-0.104,0.166,0.969,-2.747,0.000,-21.729
74421,-0.085,0.136,0.985,0.854,-1.221,-26.123
74429,-0.065,0.135,0.980,1.038,-2.136,-32.654
74438,-0.029,0.108,0.979,0.977,-2.075,-35.706
74447,-0.025,0.112,0.977,0.488,-1.343,-32.593
74455,-0.045,0.126,0.978,0.732,-0.732,-27.710
74464,-0.017,0.092,0.983,0.549,-0.183,-24.414
74473,-0.034,0.113,0.983,-0.610,0.366,-19.287
74482,-0.025,0.093,0.987,-0.671,0.977,-15.076
74491,-0.049,0.117,0.979,-1.099,1.770,-10.742
74500,-0.044,0.115,0.983,-1.282,2.197,-6.409
74508,-0.054,0.115,0.981,-0.977,2.380,-4.089
74517,-0.052,0.119,0.983,-0.793,2.930,-2.991
